MSC Cezar;Ranking R17 File;OFB;#28
6;"Edycja 4.";"Wrzesieñ 2017";2017-09-30;2000
---
r1_pid;r1_score;r1_loc
12197;905.4330;1
6658;782.3845;2
4662;765.5010;3
8513;738.1260;4
8979;718.3775;5
3844;676.5920;6
1318;521.0280;7
1115;511.9270;8
1661;494.7320;9
8158;484.8885;10
5341;480.1275;11
6706;478.5945;12
6973;440.0190;13
11319;430.1130;14
2806;401.6540;15
6815;399.1040;16
5176;398.8305;17
4740;390.7900;18
8203;388.5085;19
6341;385.5015;20
4250;373.6435;21
4108;373.2045;22
5056;365.0285;23
5611;346.7380;24
14728;342.9795;25
4451;341.4945;26
10085;336.4910;27
2121;335.7935;28
5363;322.1075;29
7291;318.2600;30
7242;295.6790;31
1539;295.6335;32
6540;293.5695;33
12450;293.0630;34
9146;283.8275;35
6887;276.6990;36
4922;271.2985;37
7811;269.4260;38
7431;258.8535;39
6795;248.8415;40
7869;245.7040;41
1347;236.9070;42
6909;231.4325;43
9138;229.9240;44
6551;225.9385;45
1726;220.5530;46
5574;220.3895;47
9550;219.9170;48
5856;216.7490;49
4535;214.9650;50
5111;213.3450;51
4665;210.0155;52
5374;209.2390;53
7849;206.6445;54
4163;202.5180;55
4842;202.0675;56
15595;199.3025;57
10370;194.9460;58
1223;192.5570;59
2013;190.9515;60
11550;189.7890;61
6554;189.6945;62
5084;184.9040;63
4022;179.5605;64
4588;179.2755;65
10054;178.3730;66
10095;177.8935;67
2966;177.7360;68
13438;176.1800;69
7603;174.9370;70
3960;173.0275;71
4699;169.1775;72
9755;168.8265;73
7796;165.2495;74
9549;164.6985;75
1865;163.5760;76
1138;161.8210;77
7809;161.6000;78
8195;154.1875;79
6873;153.6930;80
8485;151.3295;81
14234;151.2040;82
8117;149.7280;83
2904;147.4320;84
5520;146.4520;85
4762;146.4435;86
1502;145.4770;87
9357;143.5255;88
12154;142.9965;89
5718;141.2750;90
5624;140.8230;91
7725;140.5000;92
5069;140.0820;93
6954;138.2430;94
7341;137.7840;95
8294;137.4765;96
7827;136.9680;97
5701;135.5230;98
8312;135.2410;99
1206;135.1250;100
2934;135.1180;101
15922;134.4675;102
5310;134.1400;103
4531;133.8410;104
5670;129.9840;105
8769;129.7025;106
17134;129.4020;107
2666;126.5600;108
2501;126.4040;109
4527;125.2535;110
13709;123.7360;111
4735;122.5965;112
14885;122.1700;113
13140;122.0275;114
8549;121.3100;115
10117;120.6690;116
6526;119.3985;117
2827;118.4760;118
5534;118.4040;119
3497;118.3725;120
6346;118.3350;121
6648;117.3600;122
5732;117.2995;123
14619;116.9870;124
5059;116.9630;125
11903;116.5980;126
10793;116.4505;127
6620;116.1105;128
5708;115.3075;129
3345;115.1150;130
3266;114.4265;131
6845;114.1790;132
15621;113.6870;133
7782;113.5445;134
7025;112.6550;135
3978;111.7180;136
7818;110.6060;137
1054;110.0795;138
5282;109.8515;139
2673;109.5510;140
6751;109.4830;141
13139;108.4875;142
7544;108.3980;143
12362;108.3200;144
1128;108.0600;145
4802;107.3595;146
12123;106.8680;147
6621;106.4985;148
3633;106.4155;149
6994;106.0465;150
11104;103.2120;151
2727;103.1565;152
5400;102.9635;153
5423;102.7915;154
8950;102.7825;155
12999;102.7020;156
6543;102.4710;157
4109;101.4100;158
12899;101.3755;159
6542;100.9145;160
7044;100.8265;161
5739;100.3145;162
5446;99.3665;163
9822;98.0890;164
9643;98.0125;165
11471;97.2895;166
4212;97.1880;167
4198;96.7305;168
2831;96.3565;169
3523;96.2230;170
5691;95.6470;171
11600;94.6840;172
6800;94.4105;173
2671;94.0560;174
2496;93.0725;175
5830;92.9890;176
8978;92.3610;177
4731;91.6410;178
7860;91.1270;179
1840;90.6970;180
1831;90.2945;181
6923;89.7730;182
3787;89.4275;183
2977;89.3705;184
18197;88.8945;185
3184;88.7070;186
5378;88.3245;187
5505;87.4395;188
8434;87.0565;189
3644;86.5505;190
1807;86.4245;191
4242;86.3895;192
2460;86.0330;193
5314;85.8535;194
5730;85.8525;195
4887;85.5990;196
7722;85.4915;197
5386;85.4545;198
2807;85.2540;199
6629;84.4370;200
5989;83.4390;201
8308;83.2785;202
2933;83.0475;203
11769;82.4200;204
3546;82.1710;205
10533;81.9760;206
6131;81.4615;207
2166;81.3115;208
4563;81.1235;209
4593;81.1200;210
6522;80.7005;211
11809;80.5000;212
2158;80.3125;213
5464;79.7665;214
12152;79.6750;215
4303;78.6875;216
8283;78.3535;217
1749;77.9165;218
2894;77.7240;219
1617;77.6200;220
1220;77.0455;221
15120;76.8995;222
10450;75.9525;223
3920;75.5540;224
2846;75.5085;225
12320;75.0485;226
6801;74.9250;227
6812;74.8675;228
6689;74.5990;229
3815;74.4450;230
5264;74.4155;231
6830;74.2575;232
10570;73.8410;233
4602;73.4880;234
4360;73.1165;235
10721;73.0630;236
7475;73.0390;237
7283;72.9110;238
5307;72.4950;239
10534;72.4905;240
2804;71.8670;241
1208;71.7530;242
4547;71.6895;243
1171;70.7735;244
7794;70.7480;245
3401;70.3090;246
1945;70.1200;247
7090;69.9855;248
11296;69.9035;249
12474;69.6960;250
2698;69.5660;251
2597;69.5460;252
2495;69.4485;253
11428;68.9515;254
6895;68.9470;255
7710;67.9980;256
2519;67.8905;257
7646;67.7595;258
7779;66.7745;259
4906;66.4915;260
7854;66.4465;261
1483;66.1785;262
1781;65.6260;263
3423;65.1495;264
15511;65.1390;265
4684;65.1080;266
16875;65.0435;267
5615;65.0120;268
10209;64.8140;269
2703;64.7900;270
7246;64.7825;271
13074;64.6145;272
7215;64.6025;273
1705;63.9010;274
4110;63.1715;275
5568;63.0580;276
16645;62.8330;277
2683;62.7545;278
4431;62.7430;279
16317;62.6080;280
1381;62.2205;281
4696;62.0500;282
6963;61.9985;283
2515;61.9580;284
3064;61.8625;285
7926;61.3100;286
7190;61.1425;287
14420;60.8190;288
8078;60.5620;289
2757;60.4815;290
17167;60.2605;291
9424;60.1260;292
3185;59.8850;293
1288;59.8145;294
4430;59.7085;295
16859;59.6605;296
2650;59.4680;297
5454;58.8530;298
2174;58.8095;299
3389;58.3155;300
5329;58.0280;301
4712;57.6535;302
3847;57.4760;303
5523;57.1960;304
4852;56.8955;305
13412;56.6695;306
4707;56.6275;307
7729;56.4875;308
3454;56.3460;309
10171;56.2510;310
2976;55.8110;311
13828;55.6305;312
5226;55.4870;313
6129;55.4495;314
8593;55.2880;315
3549;55.2765;316
2823;55.1655;317
3529;55.1590;318
12129;55.0850;319
2676;55.0815;320
13071;54.9425;321
2663;54.8585;322
4405;54.8420;323
3206;54.4995;324
1019;54.4415;325
3775;54.4060;326
7370;54.3435;327
9568;54.2100;328
6274;54.0885;329
7526;54.0365;330
6915;53.9545;331
3542;53.9425;332
1291;53.8850;333
5695;53.8490;334
6876;53.7620;335
1433;53.6920;336
8341;53.4620;337
10444;53.3470;338
3724;53.2145;339
8911;53.1920;340
1739;53.1275;341
6765;53.0900;342
2833;52.9485;343
12272;52.5940;344
6705;52.5665;345
3003;52.4070;346
15519;52.2285;347
4165;52.2225;348
7815;51.9325;349
10105;51.8145;350
2809;51.7170;351
2093;51.4665;352
2382;51.4405;353
5170;51.3630;354
16829;51.3260;355
4632;51.2655;356
17161;51.1780;357
16184;51.1440;358
3696;51.1180;359
2018;51.0275;360
14783;51.0165;361
15477;50.8835;362
2497;50.7750;363
9828;50.5715;364
4553;50.4430;365
12145;50.2300;366
2642;50.1120;367
7271;50.0620;368
7052;49.4845;369
10794;49.4560;370
9835;49.4425;371
2110;49.4170;372
5675;49.3700;373
1311;49.3605;374
2644;49.3165;375
3455;49.1935;376
4751;49.0100;377
2489;48.9435;378
3029;48.7930;379
1730;48.5760;380
4682;48.4300;381
2631;48.1520;382
2524;48.0815;383
6746;48.0650;384
5213;47.9025;385
9418;47.8230;386
4413;47.7190;387
14481;47.5975;388
4797;47.5795;389
9562;47.4340;390
2794;47.3530;391
7405;47.2910;392
14845;47.2655;393
8182;47.2220;394
14782;47.2215;395
6598;47.0625;396
5483;46.9590;397
3992;46.9470;398
9430;46.7835;399
3499;46.2945;400
6714;46.2290;401
8243;46.2090;402
1826;46.0870;403
4347;46.0080;404
6580;45.6670;405
3525;45.4950;406
2262;45.4185;407
6225;45.1195;408
12009;45.0195;409
6080;45.0090;410
1283;44.9810;411
11834;44.9360;412
1272;44.8860;413
5352;44.8785;414
10252;44.8530;415
8793;44.8175;416
7033;44.5885;417
7221;44.5575;418
6147;43.8150;419
1643;43.7705;420
6904;43.5860;421
5202;43.5100;422
1627;43.3495;423
1032;43.3025;424
3020;43.2940;425
3909;43.2455;426
5944;43.2110;427
6539;43.1740;428
15976;43.1525;429
13364;43.0865;430
7801;43.0485;431
2774;42.9715;432
4949;42.8920;433
5070;42.8005;434
14286;42.6875;435
2921;42.6005;436
6414;42.5955;437
16183;42.3095;438
1718;42.2570;439
10023;42.1990;440
13882;42.0760;441
4683;42.0095;442
1508;41.9500;443
6306;41.8665;444
5519;41.7200;445
5649;41.7030;446
4948;41.6625;447
4365;41.6500;448
14540;41.4825;449
17298;41.3780;450
12127;41.3605;451
6128;41.2260;452
4043;41.1360;453
3562;41.1205;454
7940;41.0200;455
3496;40.7985;456
2395;40.7265;457
5431;40.5885;458
6249;40.4395;459
3881;40.4140;460
7099;40.3765;461
3338;40.3625;462
1912;40.2865;463
7891;40.2055;464
7642;39.9715;465
11928;39.7070;466
16259;39.6755;467
17361;39.5255;468
7209;39.4450;469
6334;39.3890;470
5527;39.3515;471
8619;39.3005;472
5876;39.2715;473
7591;39.1965;474
1727;39.1040;475
3434;39.0760;476
6758;39.0385;477
14250;38.9810;478
2667;38.9450;479
1345;38.9100;480
1397;38.8310;481
5403;38.8230;482
10978;38.6265;483
8119;38.5895;484
5118;38.5685;485
4463;38.4690;486
10251;38.3770;487
7109;38.3055;488
2468;38.2920;489
13060;38.2885;490
12983;38.2780;491
9303;38.2495;492
7617;38.1955;493
12846;38.0690;494
2784;38.0615;495
3096;38.0220;496
8210;38.0030;497
2324;37.9500;498
2507;37.9480;499
1224;37.7825;500
5353;37.7245;501
6507;37.5735;502
4042;37.5560;503
3621;37.3225;504
8350;37.1480;505
9594;37.1235;506
1713;37.0890;507
9387;37.0550;508
2928;36.8610;509
12108;36.8545;510
9797;36.7240;511
13661;36.6520;512
12266;36.6385;513
16380;36.6280;514
3231;36.6175;515
7563;36.5705;516
7989;36.4715;517
6112;36.4380;518
3232;36.3925;519
9422;36.3465;520
2888;36.2875;521
10563;36.2660;522
15802;36.1900;523
4474;36.1235;524
11109;36.0845;525
3068;35.8145;526
3780;35.8035;527
6723;35.7840;528
11934;35.7820;529
1030;35.6365;530
6090;35.5885;531
3532;35.5655;532
4111;35.5615;533
5221;35.5245;534
8396;35.5220;535
5548;35.4975;536
4943;35.4580;537
2723;35.4370;538
6693;35.2305;539
6356;35.1905;540
2131;35.1865;541
3939;35.1290;542
1952;35.0645;543
1408;35.0400;544
13028;34.9365;545
6707;34.9150;546
5326;34.8920;547
17155;34.8085;548
17082;34.8065;549
7777;34.7895;550
2959;34.7785;551
3104;34.7010;552
1189;34.6915;553
6877;34.6335;554
11479;34.6270;555
4601;34.6220;556
16475;34.6140;557
11092;34.5120;558
1234;34.4830;559
8271;34.4715;560
5017;34.4095;561
5893;34.4060;562
3049;34.4055;563
4427;34.3895;564
3293;34.3295;565
14167;34.3080;566
4772;34.2235;567
16130;34.0970;568
4915;34.0470;569
1486;34.0465;570
6978;33.9915;571
3971;33.8290;572
3821;33.7350;573
6703;33.7305;574
1152;33.5690;575
1373;33.5145;576
4063;33.4935;577
16454;33.4820;578
6382;33.4745;579
5156;33.4315;580
5606;33.3995;581
9491;33.1385;582
4559;33.1180;583
1641;32.9765;584
12196;32.9750;585
1286;32.9680;586
4798;32.8895;587
1297;32.8430;588
1385;32.8230;589
6165;32.7910;590
5822;32.7845;591
4509;32.7605;592
4618;32.7495;593
16717;32.6805;594
5877;32.6225;595
11656;32.6065;596
14276;32.5315;597
7114;32.4930;598
16069;32.4830;599
11591;32.4335;600
7042;32.3940;601
12006;32.3490;602
12634;32.1390;603
3763;32.0715;604
2891;32.0025;605
3618;31.8675;606
10938;31.8045;607
11932;31.7300;608
4820;31.7180;609
8370;31.6555;610
4660;31.5280;611
4350;31.5230;612
5859;31.5195;613
1269;31.5095;614
10809;31.4680;615
4643;31.4595;616
2820;31.4570;617
16208;31.4320;618
4319;31.3635;619
8903;31.3580;620
3933;31.3350;621
11800;31.3265;622
4143;31.2820;623
1577;31.2395;624
5242;31.1930;625
6338;31.1675;626
5487;31.1570;627
2970;31.0975;628
4160;31.0215;629
5291;31.0110;630
5900;30.8935;631
15757;30.8000;632
6355;30.7265;633
2546;30.7125;634
3822;30.5850;635
17100;30.5715;636
5510;30.5275;637
6664;30.4430;638
8855;30.4025;639
4127;30.3875;640
5808;30.3750;641
16140;30.3605;642
8297;30.3380;643
7812;30.2375;644
4416;30.1805;645
7691;30.1210;646
10937;30.0475;647
4353;30.0325;648
3707;30.0045;649
11652;29.9540;650
2590;29.9525;651
5023;29.8740;652
7687;29.8700;653
1882;29.8605;654
12927;29.8430;655
3650;29.8410;656
1731;29.5710;657
8930;29.5055;658
5155;29.4215;659
10217;29.3370;660
16456;29.1550;661
5404;29.0815;662
2518;28.9970;663
3085;28.9970;663
9903;28.9160;665
3393;28.8950;666
3807;28.8895;667
8411;28.8095;668
13037;28.8000;669
7909;28.7715;670
4411;28.7580;671
2646;28.6940;672
3063;28.6675;673
14175;28.6515;674
8241;28.6220;675
6079;28.5365;676
4741;28.3810;677
4435;28.3560;678
5996;28.3020;679
4412;28.3005;680
2919;28.2920;681
16716;28.2420;682
3103;28.2345;683
11245;28.1875;684
2025;28.1845;685
7401;28.0115;686
1437;27.8050;687
4329;27.7595;688
3823;27.7075;689
8450;27.6740;690
4222;27.5865;691
15715;27.5415;692
1736;27.4885;693
4124;27.4400;694
3347;27.4190;695
15665;27.3810;696
7277;27.2775;697
6797;27.2225;698
4603;27.1355;699
17384;27.0490;700
1881;27.0405;701
4630;27.0405;701
6116;27.0275;703
7164;27.0145;704
16070;26.9965;705
3168;26.9770;706
10472;26.9525;707
6921;26.9085;708
3714;26.8850;709
4284;26.7960;710
2116;26.7870;711
5248;26.6975;712
2219;26.6595;713
7000;26.5855;714
4144;26.5580;715
3820;26.5490;716
6716;26.4910;717
1250;26.4210;718
6659;26.4160;719
7543;26.3605;720
1231;26.2520;721
3512;26.2405;722
10335;26.1990;723
4732;26.0510;724
4191;26.0500;725
6137;26.0150;726
2223;26.0145;727
2580;25.9820;728
13993;25.9815;729
13570;25.9550;730
2990;25.9070;731
4294;25.9065;732
8166;25.8945;733
4261;25.8210;734
2760;25.7190;735
4549;25.6915;736
12229;25.6210;737
4363;25.5785;738
7596;25.5760;739
2672;25.5460;740
16187;25.4830;741
6067;25.4700;742
15601;25.4370;743
3481;25.3940;744
4921;25.3695;745
17299;25.3500;746
5508;25.3405;747
1674;25.2945;748
5656;25.2925;749
5174;25.2895;750
2678;25.2845;751
4011;25.2620;752
4781;25.2415;753
7572;25.2170;754
4490;25.1765;755
8057;25.1470;756
1711;25.0910;757
14882;25.0595;758
6733;25.0050;759
6327;24.9770;760
7939;24.8400;761
6818;24.8255;762
4240;24.7665;763
7053;24.7235;764
10403;24.6625;765
4778;24.6495;766
15729;24.6255;767
5038;24.6100;768
17625;24.5455;769
17766;24.5335;770
1613;24.5195;771
5761;24.4975;772
14780;24.4405;773
5879;24.4350;774
6488;24.4065;775
4187;24.3960;776
8776;24.3865;777
13411;24.3745;778
4581;24.3430;779
4670;24.3330;780
4279;24.3185;781
3422;24.3140;782
2198;24.2035;783
9229;24.1725;784
16898;24.1655;785
13003;24.1420;786
10056;24.1380;787
1599;24.1330;788
1264;24.1130;789
18256;24.1000;790
5696;24.0335;791
12357;24.0225;792
15344;23.9890;793
5030;23.9600;794
3750;23.8965;795
12018;23.8945;796
5438;23.8710;797
4621;23.8510;798
8144;23.8075;799
14369;23.7975;800
13174;23.7340;801
4040;23.7285;802
10554;23.6855;803
7555;23.6105;804
4829;23.5745;805
8945;23.5500;806
3430;23.4805;807
4035;23.4655;808
6077;23.4570;809
5315;23.3685;810
1772;23.3135;811
5079;23.3050;812
6014;23.2685;813
6672;23.2325;814
7004;23.2090;815
5920;23.1595;816
2103;23.1525;817
1631;23.1285;818
6556;23.1025;819
4396;23.0220;820
3027;22.9865;821
3211;22.9225;822
6335;22.9145;823
4985;22.9135;824
9006;22.8920;825
2434;22.8905;826
9037;22.8765;827
7054;22.8620;828
15746;22.8290;829
7491;22.8120;830
7906;22.7590;831
1905;22.7275;832
11110;22.7245;833
18128;22.5580;834
1195;22.5350;835
15413;22.4990;836
2087;22.4940;837
3867;22.4115;838
7686;22.3985;839
1066;22.3805;840
4162;22.3580;841
2793;22.3505;842
8075;22.3460;843
8328;22.3285;844
3337;22.3230;845
11466;22.2420;846
1457;22.2355;847
2533;22.2215;848
2610;22.1005;849
5357;22.0075;850
1037;22.0015;851
13622;21.9795;852
8986;21.9280;853
4157;21.9270;854
15916;21.9080;855
12374;21.9055;856
13491;21.9000;857
3005;21.8745;858
9355;21.8465;859
11424;21.8065;860
11198;21.7465;861
2907;21.7025;862
5517;21.6680;863
14704;21.6625;864
12783;21.6615;865
13065;21.6465;866
16544;21.6195;867
2748;21.6120;868
5950;21.5775;869
