MSC Cezar;Ranking R17 File;OFB;#28
32;"Edycja 30.";"Grudzieñ 2024";2024-12-31;6000
---
r1_pid;r1_score;r1_loc
4319;69.0845;313
9228;68.9220;314
10403;68.9205;315
20261;68.7135;316
9736;68.5470;317
11471;68.4685;318
7794;68.3520;319
3787;68.1280;320
2515;67.8260;321
4063;67.3620;322
7906;67.3225;323
12783;67.2560;324
12145;67.2500;325
16259;66.9830;326
5548;66.7155;327
5675;66.6680;328
18128;66.5600;329
20076;66.5490;330
5081;66.4225;331
10472;66.0565;332
13174;65.8220;333
6801;65.7950;334
3763;65.7280;335
6335;65.4970;336
10479;65.0040;337
7271;64.8285;338
5378;64.7075;339
5017;64.2710;340
5822;64.1110;341
5464;63.9880;342
4719;63.9795;343
6080;63.9255;344
4399;63.8140;345
4365;63.7145;346
16184;63.1905;347
2683;63.0075;348
16645;62.1200;349
4413;62.1160;350
2809;62.0395;351
6338;61.9045;352
9245;61.6905;353
4949;61.6790;354
6356;61.6415;355
1668;61.5795;356
16699;61.2735;357
6334;60.8775;358
8119;60.8445;359
1286;60.6175;360
1502;60.5915;361
7777;60.5785;362
10794;60.5585;363
15120;60.3905;364
10056;60.3160;365
1705;60.2590;366
20033;60.1290;367
1483;59.8960;368
5210;59.8610;369
2199;59.7550;370
4329;59.7240;371
3006;59.7010;372
12139;59.5590;373
4751;59.5040;374
1882;59.4350;375
10793;59.4330;376
6994;59.3725;377
10721;59.2075;378
10209;58.9010;379
4015;58.5750;380
2533;58.5185;381
6556;58.3080;382
10385;58.2910;383
4157;58.2820;384
10898;58.1980;385
2157;58.1345;386
20240;58.0690;387
8344;57.7205;388
1288;57.4165;389
7782;57.4030;390
17766;57.2030;391
6090;57.1545;392
4788;57.0120;393
4696;56.9260;394
8341;56.9075;395
13411;56.8310;396
12439;56.7900;397
5893;56.4740;398
16456;56.4665;399
3512;56.4395;400
15621;56.2585;401
2807;56.2155;402
7572;56.1515;403
21314;56.1175;404
14250;55.9650;405
5371;55.9510;406
8243;55.8455;407
8182;55.7700;408
3497;55.7395;409
9037;55.7085;410
5049;55.5875;411
18066;55.4855;412
1311;55.3680;413
2757;55.3245;414
8370;55.2590;415
21315;55.2175;416
6648;55.0895;417
2382;54.8810;418
5696;54.8725;419
3401;54.8430;420
4581;54.7975;421
4509;54.7590;422
4463;54.6530;423
11834;54.6340;424
6830;54.6055;425
7061;54.4870;426
14882;54.3955;427
4427;54.3845;428
5830;54.3830;429
6382;54.3665;430
16903;54.0310;431
5079;53.9125;432
6963;53.8905;433
3020;53.7905;434
12374;53.6880;435
7370;53.5715;436
9491;53.5460;437
6812;53.5055;438
3820;53.3275;439
8855;53.1570;440
4474;52.9015;441
3785;52.8760;442
16183;52.8630;443
5544;52.7820;444
11198;52.6850;445
15352;52.4360;446
4531;52.4260;447
5405;52.3820;448
3933;52.3485;449
10012;52.2495;450
6121;52.2475;451
5505;52.1865;452
6085;52.1860;453
1291;52.1510;454
2185;52.0300;455
7052;51.8830;456
7939;51.7970;457
2000;51.7905;458
6101;51.7835;459
8911;51.7765;460
4682;51.7310;461
5656;51.7085;462
15153;51.5425;463
8593;51.5320;464
5264;51.5000;465
1224;51.3740;466
4360;51.3415;467
12629;51.2680;468
19366;51.2335;469
17155;51.2165;470
3925;51.0945;471
5654;50.9850;472
12229;50.9170;473
3184;50.9145;474
4921;50.8865;475
7722;50.8840;476
3096;50.7375;477
4345;50.6455;478
13767;50.5935;479
4829;50.4735;480
2891;50.4555;481
4124;50.3030;482
5069;50.2200;483
5523;50.1710;484
7090;50.1065;485
17493;50.0395;486
1840;49.9865;487
6144;49.8235;488
2642;49.8010;489
10534;49.7895;490
2933;49.7090;491
7114;49.6675;492
5996;49.6360;493
11356;49.5385;494
3714;49.5170;495
2219;49.4040;496
4712;49.3810;497
6705;49.3580;498
2507;49.2890;499
4261;49.2380;500
11320;49.1800;501
2990;49.1370;502
16065;49.0640;503
5403;49.0200;504
6105;48.9965;505
7928;48.9325;506
17675;48.9150;507
6165;48.8545;508
13074;48.7850;509
6813;48.7450;510
1438;48.6580;511
4519;48.6410;512
6348;48.5145;513
2158;48.4470;514
9549;48.4160;515
5797;48.4140;516
8097;48.3680;517
1826;48.3620;518
1952;48.3115;519
8929;48.2550;520
2057;48.2415;521
1945;48.0725;522
3801;48.0200;523
6598;47.9850;524
6041;47.9720;525
8859;47.9510;526
3844;47.9500;527
4823;47.9140;528
1433;47.8710;529
1297;47.8620;530
1822;47.7710;531
6822;47.7600;532
2888;47.7135;533
13491;47.6930;534
1189;47.6825;535
6800;47.6610;536
17046;47.4720;537
8388;47.3505;538
10105;47.3255;539
14971;47.3245;540
1831;47.2965;541
17984;47.2190;542
17008;47.2035;543
2131;46.9870;544
5950;46.9535;545
7544;46.9490;546
12983;46.8985;547
15023;46.7705;548
5508;46.6955;549
16130;46.6340;550
11444;46.5775;551
1408;46.5125;552
6522;46.3360;553
18681;46.3125;554
17294;46.2780;555
3750;46.2395;556
5070;46.2120;557
2976;45.9345;558
18221;45.9025;559
19899;45.8935;560
5932;45.8165;561
7854;45.6925;562
20797;45.6670;563
20655;45.5800;564
1736;45.5735;565
7312;45.4800;566
18625;45.1720;567
2774;45.1605;568
3170;45.1420;569
2723;44.9875;570
4848;44.9370;571
14609;44.8685;572
7642;44.5620;573
1881;44.5415;574
6129;44.4720;575
4852;44.4070;576
11551;44.3795;577
5713;44.3755;578
13570;44.2220;579
