MSC Cezar;Ranking R17 File;OFB;#28
14;"Edycja 12.";"Wrzesieñ 2019";2019-09-30;6000
---
r1_pid;r1_score;r1_loc
12197;862.4045;1
6658;825.4040;2
4662;818.6110;3
8513;707.3185;4
8979;535.9955;5
1661;516.2225;6
11319;507.8200;7
8158;500.9890;8
5176;487.3175;9
6341;484.2450;10
6973;474.6025;11
1318;474.1810;12
2806;462.6960;13
5341;455.3185;14
7291;451.0335;15
6706;449.9855;16
10085;441.8945;17
6540;438.6650;18
6815;416.7990;19
1115;402.8410;20
9146;399.5465;21
4740;391.7765;22
4250;374.7530;23
9138;372.8335;24
14728;372.5595;25
6909;370.2245;26
4108;357.3740;27
12450;339.0860;28
11550;335.6240;29
4451;327.4840;30
8203;321.8865;31
3844;319.0000;32
5363;308.1290;33
5611;305.0290;34
2121;299.1765;35
5056;297.3830;36
1865;295.6885;37
5111;285.4050;38
15595;281.2210;39
9357;280.7170;40
12154;277.2230;41
1347;277.0365;42
4922;273.3500;43
1539;268.8730;44
13438;261.1240;45
4535;260.3260;46
7242;259.6810;47
6551;258.0030;48
4842;257.6190;49
5374;255.7605;50
4762;250.1380;51
7869;247.3645;52
19120;241.6690;53
9755;232.7845;54
1726;231.1320;55
7809;230.9340;56
7431;230.6815;57
5574;229.0025;58
14619;228.8860;59
1223;226.2420;60
6795;215.6755;61
7849;214.8600;62
4111;212.3755;63
5670;211.1720;64
6887;209.4545;65
9550;208.8175;66
10370;207.5285;67
4163;206.6140;68
2934;206.5755;69
8294;199.1100;70
7725;198.4405;71
2966;197.3535;72
5718;192.9725;73
4665;191.5055;74
3960;190.4660;75
12320;189.6035;76
6554;188.7765;77
5856;187.0215;78
4588;186.8275;79
7811;184.4700;80
4887;183.4970;81
13709;179.3605;82
4699;179.3305;83
8312;178.2965;84
5423;176.2170;85
6620;175.4655;86
7544;174.8910;87
9549;174.3975;88
1138;173.9915;89
10095;173.7805;90
11600;173.2100;91
2904;172.7980;92
14234;171.7135;93
8769;170.4560;94
17167;168.5305;95
6621;168.3240;96
4022;165.8300;97
2673;164.4900;98
2013;164.0025;99
6963;163.5750;100
14885;162.5040;101
12999;161.7685;102
4198;161.0310;103
8549;160.4955;104
10533;159.3070;105
1054;157.3255;106
7796;155.4730;107
2666;154.4250;108
2827;150.8390;109
5520;149.8195;110
5084;149.1465;111
10450;149.1255;112
5691;144.8635;113
17161;144.6355;114
11903;144.0525;115
