MSC Cezar;Ranking R17 File;OFB;#28
9;"Edycja 7.";"Czerwiec 2018";2018-06-30;6000
---
r1_pid;r1_score;r1_loc
12197;843.6990;1
6658;722.9860;2
4662;705.2135;3
8513;689.5925;4
8979;678.4600;5
3844;545.4955;6
1318;495.1585;7
8158;478.1020;8
11319;465.7885;9
1661;463.8750;10
6973;461.6995;11
5341;460.6855;12
6706;445.4325;13
1115;440.5200;14
2806;434.1830;15
4740;422.6850;16
6815;418.2080;17
5176;409.5975;18
6341;399.0500;19
14728;385.4690;20
10085;373.8485;21
8203;373.1470;22
4108;358.5660;23
5056;346.2700;24
2121;345.0415;25
7291;343.9940;26
5363;329.4945;27
4250;324.6560;28
12450;320.0865;29
5611;310.8075;30
1539;292.0190;31
7242;289.6820;32
6540;288.5945;33
4451;287.1020;34
6909;284.6950;35
1347;274.0160;36
9138;273.1145;37
4922;270.4690;38
15595;263.3310;39
7869;251.9315;40
9146;250.0505;41
7811;247.1140;42
5111;244.3740;43
7431;242.9175;44
6551;242.9170;45
5574;242.0795;46
4842;240.6355;47
11550;235.8890;48
1865;233.9865;49
6795;230.9895;50
4535;230.7315;51
6887;225.4345;52
5374;222.5410;53
7849;220.7775;54
1726;216.5825;55
1223;214.9085;56
10054;209.7135;57
4665;204.9585;58
10095;203.9645;59
5856;197.6175;60
13438;196.7400;61
12154;196.5580;62
9549;196.3625;63
6554;193.3095;64
9755;192.7245;65
4163;192.6565;66
7809;189.1760;67
10370;188.9665;68
8294;188.9165;69
9550;186.6245;70
9357;185.6685;71
5670;183.7705;72
2966;182.5235;73
4022;181.0565;74
4588;177.5490;75
2013;176.4395;76
7796;175.7610;77
3960;174.2475;78
4762;172.4730;79
17134;172.3420;80
14619;171.2725;81
5084;166.5995;82
2666;166.5485;83
1138;166.2115;84
4699;165.4215;85
2934;160.8230;86
5624;157.7880;87
14234;156.6695;88
5718;155.0130;89
2904;154.6690;90
8769;152.7920;91
7603;148.7965;92
8485;148.5095;93
8312;147.3740;94
7725;146.9225;95
6620;142.5080;96
13709;141.7050;97
12999;140.6650;98
5701;140.5405;99
7827;139.7080;100
5423;139.1720;101
5520;138.8650;102
15922;138.0205;103
2827;137.6535;104
14885;135.7230;105
1206;135.4405;106
4198;133.3495;107
6621;132.6730;108
11600;132.5665;109
7341;131.5935;110
8549;131.3105;111
5534;130.0830;112
4735;129.8395;113
7544;129.3315;114
6963;128.6585;115
4531;128.2475;116
12320;127.7185;117
2673;127.0765;118
3497;126.7455;119
5282;126.5585;120
8117;126.0220;121
1502;125.8085;122
2501;124.4640;123
19120;123.4600;124
6845;123.3750;125
4887;123.1990;126
5069;123.0390;127
6346;122.8145;128
1054;122.0215;129
5310;122.0025;130
12362;121.1500;131
7818;118.8665;132
12123;118.8070;133
3978;118.5345;134
5400;117.3900;135
3633;115.9285;136
3345;115.0225;137
8434;113.3640;138
4527;113.0200;139
9643;112.7885;140
5059;112.6345;141
12899;111.7230;142
3266;110.7975;143
2933;110.7515;144
6751;110.4700;145
8195;108.9410;146
1128;107.8635;147
11471;106.7015;148
4802;106.6740;149
11903;105.8455;150
6873;105.7210;151
7025;105.4560;152
10450;104.7770;153
15621;104.5280;154
5730;104.3425;155
5708;104.2430;156
17167;104.1100;157
2727;103.8410;158
6526;103.4335;159
10533;103.3940;160
4212;103.2135;161
16645;103.0875;162
2676;103.0855;163
1831;102.8555;164
6954;102.5475;165
5691;102.0280;166
1840;101.0660;167
8308;100.6465;168
4111;100.5750;169
8950;98.8885;170
10117;98.4075;171
11769;98.3755;172
5739;98.1700;173
7722;97.9245;174
5386;96.1190;175
8978;95.9900;176
4109;95.9360;177
7860;95.5245;178
6648;95.0745;179
10534;94.8135;180
6994;94.7890;181
4242;94.4100;182
6131;94.1880;183
3787;94.0965;184
5464;93.7540;185
5446;92.7930;186
1220;92.7225;187
6543;92.5680;188
3523;92.1945;189
2977;92.0740;190
5830;91.8460;191
2894;91.6460;192
7044;90.8360;193
2831;90.6380;194
15120;90.5390;195
6542;90.3570;196
5989;90.0320;197
6689;89.7340;198
2460;89.2470;199
9822;88.2020;200
6812;88.0260;201
3546;87.9935;202
6830;87.8150;203
13140;87.7435;204
18197;87.7190;205
1749;87.1180;206
5732;86.9800;207
1617;86.9105;208
2495;86.0970;209
2158;85.9945;210
2807;85.9850;211
15511;85.8110;212
4906;85.1550;213
12474;85.0545;214
4405;84.8470;215
10793;84.2405;216
5314;84.2010;217
6800;83.9020;218
4303;82.7085;219
3644;82.3630;220
6580;82.1400;221
6923;81.8860;222
11296;81.7105;223
7782;81.3005;224
6801;81.1320;225
10721;80.9915;226
7190;79.6280;227
2671;79.0505;228
6629;78.8480;229
7854;78.3800;230
16859;77.4525;231
17161;77.3610;232
3920;77.0535;233
11809;77.0200;234
5568;76.9860;235
3847;76.4945;236
13139;75.6830;237
16875;75.6475;238
4360;75.0460;239
5264;74.7905;240
4731;74.4200;241
2519;74.3415;242
3939;74.2605;243
5378;73.9210;244
4563;73.4655;245
5454;73.1485;246
2496;73.0970;247
5505;73.0410;248
1208;72.4895;249
4547;72.2170;250
1171;72.0310;251
8283;71.4720;252
3815;71.4490;253
7794;71.3710;254
4430;71.2770;255
2846;71.0900;256
6522;70.9380;257
