MSC Cezar;Ranking R17 File;OFB;#28
29;"Edycja 27.";"Marzec 2024";2024-03-31;6000
---
r1_pid;r1_score;r1_loc
12197;1214.5795;1
6658;896.9565;2
4662;784.5335;3
8513;754.2170;4
7291;650.9110;5
8158;588.6520;6
11550;557.4750;7
5176;526.2180;8
1661;506.3695;9
1318;502.8030;10
14783;487.5200;11
6341;473.3160;12
4762;471.3585;13
5341;465.5035;14
6706;453.7970;15
4111;452.7430;16
12154;451.6670;17
8203;448.5690;18
14728;433.1830;19
5056;420.2295;20
6336;416.2905;21
6815;410.8870;22
14782;408.8760;23
9138;391.0640;24
8979;380.9810;25
6973;379.5100;26
2806;379.1020;27
4740;376.5175;28
5423;363.8590;29
13438;358.2565;30
11319;353.5180;31
4250;348.8780;32
6909;346.5585;33
12450;342.9925;34
5611;333.5410;35
6540;331.6130;36
4108;317.4540;37
6554;308.2760;38
23206;307.3400;39
9357;303.3140;40
1539;299.9605;41
1345;299.7980;42
10085;296.9320;43
7849;294.1515;44
12320;291.4555;45
7242;286.5310;46
21517;277.8455;47
8294;276.8215;48
4163;276.2245;49
4451;269.6870;50
9550;269.3525;51
21440;266.9440;52
10370;266.9415;53
21439;266.8045;54
15595;263.6495;55
4842;256.2355;56
1223;255.0590;57
2121;254.3270;58
6551;252.3235;59
2934;252.2445;60
7431;246.5780;61
13709;243.4680;62
7809;240.5625;63
4198;237.2810;64
1115;228.6260;65
6620;228.6135;66
6621;227.2940;67
12899;226.5060;68
9146;225.2280;69
7869;215.7905;70
10095;215.6980;71
5574;212.3575;72
6795;211.5195;73
8195;210.7905;74
2966;210.5570;75
9755;210.2075;76
9643;209.6195;77
1865;205.2995;78
5363;203.5090;79
1726;199.3885;80
10450;194.3640;81
7725;190.4780;82
4665;186.0895;83
4535;181.5755;84
8769;180.9105;85
5856;180.8455;86
14885;180.4800;87
1347;178.5280;88
5282;178.0150;89
8549;177.9435;90
3960;176.5340;91
4735;172.9690;92
4922;168.6625;93
12999;167.2005;94
18760;166.5470;95
19120;165.4660;96
10533;165.3985;97
4699;165.1405;98
4242;164.5150;99
6802;163.8265;100
11296;162.3955;101
3496;161.1990;102
3644;159.4800;103
14619;158.5890;104
5670;157.5600;105
5859;155.8835;106
8312;154.6750;107
5310;154.4195;108
17167;153.1310;109
16898;152.9285;110
4022;149.7455;111
18890;147.0660;112
12474;146.8725;113
1138;146.3970;114
17721;142.0835;115
4405;140.8110;116
3293;138.6015;117
8485;137.3625;118
4588;136.6095;119
15477;136.3190;120
5352;134.6665;121
4602;133.5550;122
5353;133.1220;123
15511;131.9655;124
13412;131.0085;125
14286;130.3515;126
11809;130.1225;127
17082;129.1540;128
2673;127.3320;129
1128;126.8365;130
7603;126.4645;131
9822;126.1935;132
4212;125.9560;133
2904;125.3600;134
2501;125.1630;135
11903;125.0440;136
1749;124.9220;137
12123;124.5590;138
5520;124.1415;139
11600;120.9280;140
1220;120.8640;141
8950;120.8225;142
2013;120.5150;143
2114;120.0000;144
19121;118.3430;145
4353;117.5065;146
1617;117.2420;147
2698;116.7680;148
3345;115.1345;149
2827;114.4785;150
5374;113.9595;151
5400;112.6450;152
5708;110.1555;153
5084;109.1075;154
5989;108.9200;155
2644;108.6730;156
5568;107.3250;157
1739;107.1960;158
4985;107.1590;159
7940;106.5740;160
7341;106.5690;161
5023;105.8720;162
2727;105.4135;163
5111;105.2420;164
6131;105.2340;165
8978;105.1750;166
7099;104.3670;167
18645;104.3325;168
13364;103.8505;169
5314;103.7105;170
5446;103.3685;171
15519;103.1005;172
2519;102.3520;173
16829;100.8270;174
7902;100.1975;175
7190;99.6235;176
4303;99.3840;177
1206;99.3065;178
4563;98.8050;179
4906;98.6960;180
1397;98.1965;181
12127;97.8530;182
7710;97.7715;183
1643;97.5040;184
16859;96.4365;185
3939;95.5685;186
5691;95.3930;187
1381;95.3600;188
5059;95.2010;189
7221;95.0990;190
3920;94.9815;191
8283;94.7740;192
5534;94.5000;193
16875;94.2640;194
4887;93.8855;195
6923;93.3865;196
4707;92.6215;197
17161;91.8975;198
5483;91.7465;199
5454;91.6555;200
2831;91.6190;201
10148;91.3835;202
4431;90.5065;203
18252;89.8805;204
3546;89.4245;205
3978;89.3005;206
18256;88.9760;207
6954;88.5775;208
10570;87.9380;209
7246;87.5710;210
7818;87.4895;211
7215;87.1810;212
3423;86.7845;213
3003;86.7770;214
15259;86.3140;215
14420;85.5725;216
6542;85.4535;217
1054;85.4375;218
6543;85.3855;219
6382;84.1355;220
9763;84.0950;221
8117;84.0460;222
2676;83.7245;223
3206;83.5140;224
5464;83.0245;225
1208;82.7720;226
6716;82.5310;227
2116;82.3890;228
5701;81.4690;229
2703;81.1180;230
7906;80.9190;231
4319;80.8500;232
2460;80.5685;233
7346;80.5360;234
17298;80.3605;235
7729;80.1490;236
6648;80.0635;237
7544;80.0290;238
8308;79.7815;239
17495;79.3015;240
8297;79.1515;241
6112;79.0790;242
7617;79.0485;243
9303;78.7280;244
4110;78.5585;245
9568;77.8470;246
4067;77.4175;247
7563;77.0295;248
8930;76.8905;249
15414;76.8385;250
7000;76.5760;251
7827;76.5170;252
16259;76.3520;253
5918;75.9460;254
6116;75.8210;255
16140;75.8045;256
16645;75.7570;257
2515;75.6830;258
5213;75.0620;259
6225;75.0170;260
10403;74.9810;261
12575;74.7770;262
14234;74.6530;263
16317;74.6185;264
1731;74.5790;265
3542;74.3445;266
5822;74.1505;267
1272;74.0775;268
