MSC Cezar;Ranking R17 File;OFB;#28
26;"Edycja 24.";"Czerwiec 2023";2023-06-30;6000
---
r1_pid;r1_score;r1_loc
12197;1077.3135;1
8513;876.3345;2
6658;752.6275;3
4662;667.2545;4
7291;626.9215;5
5176;575.8910;6
1661;552.5525;7
11550;551.9595;8
1318;531.0105;9
5341;519.7540;10
8158;512.9375;11
6341;488.6155;12
12154;475.5140;13
6815;475.0505;14
14783;461.6895;15
6706;459.7145;16
8979;445.5285;17
4740;433.2125;18
14728;426.2485;19
9138;420.5200;20
4762;414.7715;21
2806;403.8290;22
6973;400.2215;23
4111;398.5040;24
11319;380.4105;25
6540;379.1515;26
6336;377.2450;27
14782;374.8955;28
6909;366.9765;29
13438;365.7480;30
12450;364.7865;31
5611;362.5220;32
4250;358.1445;33
8203;346.9590;34
4108;340.9795;35
6554;321.3360;36
9357;318.2455;37
10085;318.0885;38
5056;310.3335;39
6887;307.2245;40
1539;307.0660;41
12320;304.4250;42
7242;294.3100;43
4842;292.1135;44
9146;287.7660;45
4451;284.8640;46
7849;282.3525;47
15595;278.2955;48
5423;277.1805;49
1223;277.1655;50
9550;275.4555;51
7431;270.0820;52
8294;268.5410;53
1115;265.4890;54
2121;265.1680;55
2934;263.6985;56
4198;259.0210;57
4163;256.2740;58
9755;247.7455;59
13709;247.0105;60
10370;245.2480;61
1865;244.0255;62
7869;237.7895;63
7809;237.2275;64
6551;235.5105;65
6620;230.6715;66
6621;228.4790;67
2966;224.5515;68
1726;223.6235;69
21440;220.7265;70
21439;220.5465;71
6795;220.4125;72
5363;212.2615;73
10095;211.4095;74
10450;209.3275;75
1345;206.1305;76
5574;200.7535;77
14619;199.8210;78
14885;197.6535;79
8549;196.6870;80
4535;195.9985;81
4699;195.7495;82
4922;191.9330;83
5856;190.3225;84
4665;189.1050;85
21517;189.0950;86
1347;188.2990;87
4735;185.4370;88
9643;184.4280;89
17167;183.6430;90
7725;182.5085;91
3960;181.2575;92
19120;178.9455;93
18760;176.6070;94
11296;176.4355;95
4242;174.3675;96
5310;172.0755;97
5670;171.4275;98
10533;170.9550;99
1138;167.5920;100
12899;166.3575;101
8769;165.6540;102
12999;164.9670;103
5282;163.9470;104
18890;160.4140;105
4405;159.0205;106
15511;158.3040;107
8312;157.7390;108
4588;156.9030;109
8485;154.1825;110
2904;153.0030;111
3644;152.5200;112
4602;150.5450;113
3496;150.4355;114
4022;149.2025;115
12474;148.5825;116
8195;148.5630;117
17721;146.9855;118
5859;146.4660;119
11903;145.2500;120
5520;144.2400;121
4212;143.6795;122
2827;142.5650;123
15477;140.9875;124
1749;140.8350;125
5374;140.8165;126
6802;139.3285;127
2698;137.9900;128
3293;137.1060;129
1220;136.1225;130
16898;134.6675;131
5352;134.1200;132
13412;133.2770;133
3345;132.9285;134
7603;132.8765;135
5111;132.1520;136
5353;131.6240;137
2673;131.3405;138
11809;131.1830;139
12123;130.6955;140
7341;128.8485;141
2644;127.5585;142
