MSC Cezar;Ranking R17 File;OFB;#28
30;"Edycja 28.";"Czerwiec 2024";2024-06-30;6000
---
r1_pid;r1_score;r1_loc
12197;1234.9955;1
6658;932.7555;2
4662;810.4625;3
8513;712.6830;4
7291;685.9355;5
8158;589.3990;6
11550;561.9140;7
14783;543.4075;8
5341;537.0580;9
6341;501.1490;10
5176;499.8135;11
1318;496.9650;12
1661;479.4035;13
6706;463.1635;14
4762;461.4290;15
12154;451.9330;16
14782;449.7175;17
8203;441.8645;18
6815;438.3575;19
4111;436.7320;20
14728;435.4510;21
5056;416.0480;22
6973;413.2790;23
6336;410.4755;24
2806;406.6710;25
4740;392.7010;26
8979;389.9595;27
5423;378.0175;28
13438;367.8355;29
4250;357.7850;30
23206;354.1435;31
9138;350.7125;32
4108;344.6655;33
11319;343.5100;34
5611;342.8865;35
12450;341.4680;36
6540;323.9195;37
10085;322.6245;38
6554;319.4215;39
1345;319.2230;40
6909;318.1580;41
7849;316.6625;42
1539;305.7210;43
9357;301.8550;44
7242;293.6540;45
4163;292.4905;46
21517;291.1880;47
10370;283.4435;48
9550;281.8325;49
4842;275.8435;50
2934;269.0850;51
8294;266.3640;52
4451;265.8360;53
15595;263.1870;54
1115;262.4355;55
1223;261.0205;56
21440;258.1895;57
21439;258.0500;58
7431;257.9125;59
12320;254.7680;60
6551;254.2220;61
12899;250.4465;62
13709;247.3530;63
4198;245.4160;64
7809;240.9625;65
7869;238.7025;66
8195;238.3705;67
10095;237.7650;68
2121;235.3620;69
6795;232.9950;70
6620;229.7680;71
6621;228.6245;72
9146;225.5280;73
9643;225.4785;74
1726;221.6755;75
5574;220.2395;76
2966;208.0220;77
8769;203.8520;78
12999;199.4685;79
5363;197.3665;80
4665;197.0565;81
14885;191.8935;82
4535;190.9130;83
9755;190.0325;84
8549;189.6490;85
7725;189.6460;86
1865;188.4155;87
5856;185.4660;88
5282;185.0950;89
5310;184.1005;90
11296;183.3610;91
6802;181.5180;92
3960;181.3860;93
4242;181.0320;94
10450;177.2980;95
3644;173.8805;96
3496;171.7555;97
4735;171.7310;98
18760;167.6800;99
4699;167.3810;100
10533;167.1995;101
4922;164.0840;102
18890;163.0035;103
4022;162.7310;104
1347;162.7200;105
9822;161.4380;106
16898;160.0615;107
5520;159.3445;108
17082;158.6190;109
14619;157.2430;110
1138;156.4085;111
4588;156.1240;112
5670;154.7875;113
17721;153.9465;114
5859;153.6880;115
7603;151.3750;116
3293;150.2095;117
15477;147.3250;118
4405;146.3380;119
17167;146.3095;120
19120;142.9630;121
8485;142.8375;122
12474;139.9795;123
4212;138.7410;124
5352;138.5105;125
5353;138.0840;126
11809;137.4105;127
14286;136.8545;128
2698;136.6965;129
2114;134.9560;130
15511;133.8690;131
1128;133.2595;132
1749;132.4555;133
8312;132.3800;134
4602;131.9525;135
8950;130.3400;136
13412;130.3210;137
11600;129.2265;138
1220;128.8840;139
2644;128.2430;140
8978;128.1140;141
2673;126.9545;142
18645;125.8200;143
4353;125.1585;144
2904;124.2565;145
12123;124.2240;146
5400;123.0110;147
7940;122.0355;148
5708;120.9305;149
5989;120.3040;150
5023;119.4605;151
2519;118.6495;152
10148;118.0645;153
6131;117.0240;154
2013;115.7185;155
16829;115.3255;156
1397;115.2895;157
13364;114.4965;158
7099;114.4470;159
1617;113.5805;160
2501;113.5000;161
5446;113.2295;162
5568;112.3965;163
4431;111.6905;164
2727;111.6640;165
7902;111.4740;166
6923;111.0720;167
5084;110.6485;168
4303;110.1915;169
7827;109.1820;170
7710;109.1345;171
5374;108.7595;172
16859;107.6515;173
18252;106.4230;174
3546;105.4780;175
11903;105.3610;176
3345;105.2875;177
3003;105.0220;178
7341;104.3755;179
15519;104.1445;180
3920;103.3220;181
5314;103.1960;182
12127;102.7260;183
1381;102.6370;184
5534;101.9895;185
9303;99.8425;186
17298;99.0780;187
2703;98.8905;188
1739;98.8300;189
15259;98.1920;190
4563;98.1015;191
5701;97.9755;192
5059;97.9700;193
19121;96.5405;194
4707;96.4490;195
4906;96.3675;196
8930;96.2740;197
16875;96.0750;198
17495;95.9780;199
4985;95.9575;200
16140;95.8255;201
6112;95.2800;202
7246;94.7040;203
4887;94.4335;204
7215;94.3140;205
1643;93.9515;206
14420;93.8380;207
5918;93.7690;208
1206;93.5170;209
17161;93.2215;210
5483;93.0590;211
7221;92.8475;212
3978;91.8680;213
9763;90.9160;214
19830;90.5935;215
2827;90.1750;216
6512;90.0755;217
6716;89.6115;218
17539;89.3400;219
7000;89.1950;220
3206;88.8785;221
3542;88.8180;222
10570;88.5910;223
18284;88.2560;224
2831;88.0050;225
8283;87.8095;226
2116;87.7985;227
15414;87.7020;228
19724;87.5765;229
8308;87.2205;230
5454;85.6670;231
4110;85.6220;232
2489;85.4015;233
4793;85.2415;234
5678;85.2210;235
