MSC Cezar;Ranking R17 File;OFB;#28
25;"Edycja 23.";"Marzec 2023";2023-03-31;6000
---
r1_pid;r1_score;r1_loc
12197;1081.2885;1
8513;894.9400;2
6658;720.6645;3
4662;662.8830;4
7291;602.3340;5
5176;563.8930;6
1661;543.6370;7
11550;532.8060;8
1318;527.2240;9
8158;492.9510;10
6341;488.0980;11
6815;483.2335;12
5341;480.2275;13
6706;470.6485;14
8979;464.6615;15
12154;448.9825;16
4740;441.6935;17
14783;419.7865;18
9138;416.5585;19
14728;410.8200;20
2806;410.4465;21
4762;410.0470;22
4111;389.3260;23
11319;383.9605;24
6909;382.7755;25
6973;378.3520;26
12450;377.1490;27
6540;375.4260;28
8203;348.8965;29
4250;344.5175;30
6336;343.9140;31
5611;339.6575;32
4108;334.6775;33
14782;332.0480;34
13438;324.5145;35
5056;318.3980;36
1539;312.0110;37
6887;307.5595;38
6554;302.6585;39
7242;296.5380;40
15595;292.7630;41
9146;289.4625;42
12320;285.7880;43
7849;285.3225;44
4842;282.4400;45
10085;281.3715;46
1223;275.4790;47
4451;275.0300;48
9357;269.1010;49
8294;260.6075;50
2121;258.2475;51
1865;254.6295;52
4163;249.2415;53
9755;248.5815;54
5423;247.6820;55
7431;245.3615;56
1115;245.2310;57
10370;243.4755;58
7809;242.8290;59
4198;232.8845;60
7869;232.5605;61
13709;232.5050;62
6620;226.2360;63
5363;223.8545;64
6621;223.6475;65
2966;223.2150;66
2934;222.6595;67
9550;218.7440;68
6795;216.0555;69
1726;215.9985;70
6551;210.7690;71
14619;205.3650;72
4922;203.8085;73
10095;199.9370;74
14885;198.1350;75
8549;197.0335;76
1347;196.5650;77
5856;195.6480;78
10450;192.9170;79
5574;191.4200;80
4535;189.4125;81
21517;188.2200;82
4699;182.5285;83
5670;179.5010;84
17167;179.3085;85
10533;175.1730;86
7725;172.4065;87
4665;169.7465;88
1345;168.8520;89
8312;168.1695;90
4405;167.3345;91
9643;165.3280;92
2827;164.2570;93
15511;161.6435;94
3960;160.8065;95
2904;160.0120;96
4022;158.6450;97
12999;158.4325;98
11296;157.6655;99
1138;157.1320;100
4735;156.4160;101
