MSC Cezar;Ranking R17 File;OFB;#28
21;"Edycja 19.";"Marzec 2022";2022-03-31;6000
---
r1_pid;r1_score;r1_loc
6658;761.9415;1
12197;722.7265;2
8513;721.3425;3
4662;720.2540;4
5341;539.1875;5
8979;523.2605;6
5176;512.5190;7
1318;497.5985;8
6706;466.6510;9
6973;465.9065;10
6341;462.7000;11
1661;458.7610;12
11319;452.1185;13
2806;439.8925;14
6815;427.7710;15
11550;425.6025;16
6540;405.0155;17
4740;394.2860;18
8158;390.3935;19
7291;382.6890;20
1115;377.4435;21
9138;375.9110;22
6909;370.2685;23
4250;369.9860;24
14728;366.4790;25
12154;354.9390;26
4108;340.2495;27
10085;323.1280;28
4111;319.6420;29
9146;315.1290;30
4762;314.4000;31
4451;312.2470;32
5611;307.5555;33
5363;304.0300;34
15595;302.7235;35
13438;299.8815;36
12450;295.0345;37
4842;293.9975;38
9357;292.0545;39
1865;291.2860;40
1539;284.3395;41
8203;280.4640;42
7869;278.3630;43
5056;270.8210;44
9755;267.4065;45
6887;261.5735;46
7849;260.6905;47
7809;250.4310;48
4163;250.3095;49
14783;248.0040;50
7242;242.9800;51
10370;242.2685;52
4535;240.7995;53
14619;240.3335;54
6554;237.7325;55
2121;236.8750;56
1223;236.4985;57
2934;233.2460;58
1726;230.0960;59
5423;229.8645;60
8294;228.7075;61
7431;227.7000;62
5111;225.9540;63
12320;221.3395;64
6551;220.5225;65
4922;218.7805;66
1347;214.6985;67
6795;212.6020;68
4198;211.5555;69
6963;208.2075;70
2966;205.9605;71
5670;205.8015;72
5374;201.2810;73
13709;200.7380;74
9550;196.1305;75
5574;195.6980;76
4665;194.2030;77
6620;191.6940;78
14782;191.2030;79
5856;191.1145;80
15511;190.5735;81
17167;188.4430;82
6621;186.4060;83
5520;183.6710;84
4699;183.3175;85
14885;182.7455;86
19120;182.4335;87
8549;180.9645;88
10450;180.7395;89
7544;180.3640;90
12999;178.9580;91
5310;177.6850;92
2904;176.9390;93
3960;174.9135;94
7725;174.6555;95
4405;173.9095;96
3844;167.4995;97
4022;165.7130;98
7811;164.2525;99
9643;163.8985;100
17161;163.6665;101
10533;163.6355;102
5718;162.6720;103
15477;160.9715;104
10095;160.8860;105
11600;158.1410;106
4588;157.9305;107
11903;157.7945;108
4887;157.1990;109
4735;155.0150;110
4212;154.3300;111
12899;152.9010;112
1138;152.4345;113
5464;152.3775;114
2827;151.1995;115
8769;148.1855;116
18890;147.8090;117
1054;142.3895;118
12123;142.3330;119
5084;142.0570;120
7827;141.7925;121
7341;140.6185;122
8312;140.1695;123
11296;138.7505;124
7722;138.6345;125
5400;135.2015;126
16645;134.6825;127
2666;134.5650;128
5314;133.4130;129
2673;132.3175;130
7603;131.2810;131
15519;130.8055;132
2676;130.7660;133
5282;130.6285;134
1617;129.3110;135
4431;129.2020;136
14234;128.8615;137
4303;128.7665;138
9549;128.6735;139
2013;127.1225;140
5691;127.0795;141
8308;126.2665;142
6336;125.9395;143
8485;124.4060;144
8950;123.3035;145
3184;122.8030;146
3978;122.6175;147
17721;122.4380;148
1749;122.0690;149
15120;122.0240;150
3939;120.5185;151
6382;120.3585;152
4242;120.0720;153
3345;119.6225;154
3644;118.7210;155
15621;116.7645;156
2894;115.1980;157
1220;112.7680;158
2698;112.0390;159
1739;111.2130;160
5059;111.0920;161
3496;110.9070;162
3633;108.9620;163
2831;108.9110;164
8978;108.5280;165
5534;108.3665;166
6131;108.1570;167
6845;107.7705;168
3546;106.8250;169
5568;106.5010;170
4563;106.4295;171
1206;105.8810;172
19121;105.0390;173
5624;104.7870;174
16184;104.6625;175
5708;104.0620;176
17298;103.7225;177
5989;103.5585;178
2727;103.5465;179
2519;103.4730;180
3293;103.0575;181
4602;102.9005;182
18252;102.7870;183
16875;102.2880;184
18128;101.7385;185
10117;101.1845;186
12474;100.9555;187
3497;100.1095;188
4531;100.0825;189
5352;99.7035;190
2495;99.3890;191
1128;98.9825;192
3920;97.9335;193
7796;97.8905;194
1345;97.5165;195
3549;97.2825;196
3206;96.9075;197
8434;96.4425;198
4353;95.5365;199
14420;94.9005;200
2644;93.9925;201
8195;92.8605;202
18257;92.6710;203
5859;92.5410;204
13412;92.2135;205
10209;92.1155;206
4707;92.0200;207
9822;91.7890;208
1272;91.7470;209
16859;91.3105;210
5446;91.1635;211
1781;90.6865;212
4906;90.5760;213
7190;90.1800;214
8283;89.9850;215
5523;89.6900;216
4751;89.3620;217
5353;89.1445;218
9568;89.0045;219
11809;88.6405;220
1208;88.5995;221
5386;88.0005;222
11471;87.1590;223
2501;86.5160;224
16898;86.1790;225
10721;86.0645;226
11934;85.5000;227
2460;85.1120;228
12129;84.3725;229
7940;84.0685;230
1397;83.4545;231
2515;83.0980;232
4347;83.0965;233
16183;81.9865;234
18256;81.3500;235
7114;81.1990;236
3423;81.1640;237
11769;80.7175;238
4319;80.0915;239
7025;80.0330;240
2703;79.9275;241
