MSC Cezar;Ranking R17 File;OFB;#28
19;"Edycja 17.";"Wrzesieñ 2021";2021-09-30;6000
---
r1_pid;r1_score;r1_loc
6658;776.3790;1
12197;763.8085;2
8513;742.0255;3
4662;733.3530;4
5341;559.5095;5
8979;518.7100;6
5176;511.0640;7
6973;477.1375;8
6706;459.6405;9
1661;459.5710;10
11319;458.1050;11
1318;457.1750;12
2806;439.0125;13
6341;430.5450;14
1115;410.7600;15
6815;405.8865;16
8158;404.5445;17
6540;401.1720;18
7291;390.7085;19
4740;380.7335;20
11550;361.7965;21
4250;347.9340;22
14728;347.1850;23
9138;345.6930;24
6909;332.6880;25
10085;330.1920;26
9146;318.2355;27
4108;318.0125;28
4451;306.5960;29
5363;295.0305;30
12154;294.8900;31
5611;288.5460;32
12450;283.3245;33
1539;275.7210;34
15595;268.9665;35
13438;268.6280;36
8203;265.7520;37
4762;261.6090;38
4111;258.9095;39
9357;258.6495;40
7869;256.3110;41
6887;256.2680;42
5056;253.7585;43
4842;253.1095;44
1865;252.7225;45
5111;245.3430;46
9755;236.2140;47
7242;233.1625;48
4922;229.4015;49
7809;229.2210;50
6551;225.5845;51
1347;223.7485;52
4535;223.1065;53
7849;223.0620;54
7431;219.8365;55
6963;216.2915;56
2121;213.9740;57
1223;213.6940;58
4163;209.6950;59
2934;208.7190;60
14619;208.2730;61
6554;208.0975;62
1726;205.8220;63
10370;205.6180;64
5670;204.1375;65
8294;201.5350;66
6795;200.3575;67
19120;199.7300;68
2966;199.5770;69
5374;197.5905;70
5574;194.3250;71
12320;194.3190;72
3844;193.4595;73
9550;184.1855;74
5718;182.2350;75
4699;181.9965;76
3960;180.8840;77
5423;179.6675;78
13709;178.8145;79
4665;177.8290;80
4887;177.1265;81
5856;176.7010;82
4198;176.5145;83
4588;175.4575;84
7544;171.9605;85
2904;171.1390;86
7725;170.3265;87
5520;170.1655;88
6620;169.6040;89
12999;169.1560;90
14885;167.0630;91
8549;165.4835;92
17167;165.3265;93
6621;164.2235;94
10450;161.1510;95
14783;158.3040;96
8769;156.0070;97
1138;154.8035;98
8312;153.9975;99
15511;153.4715;100
1054;152.0930;101
7811;151.9530;102
6751;150.7910;103
5464;150.7025;104
5310;150.5215;105
11600;147.2660;106
4022;147.2080;107
17161;147.0490;108
4405;145.5985;109
9643;145.4375;110
10533;145.3155;111
14782;145.1965;112
12899;143.1225;113
4212;142.4700;114
4735;142.2710;115
15477;141.6690;116
11903;140.4150;117
2673;138.7780;118
18890;138.2090;119
7341;137.5800;120
10095;137.2520;121
5691;136.9560;122
5314;136.6710;123
5400;135.8970;124
5084;135.8440;125
7722;134.3025;126
2676;133.3140;127
6336;131.2980;128
2827;130.6405;129
2666;129.4220;130
14234;128.7220;131
3978;126.1225;132
11296;125.4675;133
7827;124.8320;134
8485;124.3910;135
9549;124.0505;136
5282;123.8880;137
1617;123.3755;138
12123;122.9485;139
4303;122.0360;140
3633;121.6050;141
8950;119.8480;142
3345;118.8245;143
5534;118.5290;144
2013;117.9890;145
8308;116.7230;146
2831;115.6565;147
15621;115.6545;148
1749;115.4135;149
16645;115.2385;150
15120;113.3285;151
19121;111.5460;152
15519;110.8200;153
1220;109.9985;154
8434;109.6430;155
5624;108.9025;156
2519;108.4555;157
6131;108.1995;158
2894;108.0855;159
5059;107.8515;160
1206;107.3750;161
6845;107.1630;162
7603;106.5560;163
4431;105.6165;164
3546;104.5120;165
18128;103.8360;166
6382;103.7675;167
10117;103.6385;168
8978;103.6225;169
7796;102.9955;170
2495;100.8580;171
16184;100.5930;172
3184;100.0160;173
12474;99.6985;174
2727;98.2545;175
5568;98.0805;176
3920;97.1530;177
5708;97.1060;178
4531;96.8795;179
5352;96.4235;180
4242;96.1655;181
3497;95.5050;182
1739;94.4510;183
4602;94.1500;184
3496;93.5520;185
9822;92.1530;186
3939;91.9015;187
11471;91.0265;188
6542;90.2365;189
4563;90.1515;190
2501;90.1300;191
6543;90.0810;192
5989;89.4400;193
1128;89.0535;194
3644;88.9710;195
1502;88.4780;196
17721;88.3160;197
5701;87.7325;198
5386;87.5165;199
4906;87.3380;200
2698;87.2325;201
4353;87.0180;202
6346;86.6080;203
8117;86.1420;204
5446;85.8230;205
2460;85.8005;206
5730;85.7255;207
7818;85.5845;208
11934;85.5000;209
18256;85.4290;210
16859;85.2760;211
6830;84.9730;212
2515;84.8450;213
3293;84.5670;214
1781;84.1825;215
5523;82.7950;216
7025;82.2795;217
6812;82.1885;218
5264;82.1080;219
10534;82.0860;220
4751;82.0700;221
5353;81.5315;222
6580;81.1620;223
2497;81.0335;224
17134;80.5350;225
11769;80.4645;226
6801;80.3215;227
7114;80.2690;228
11809;79.1920;229
6923;79.0810;230
1208;78.9465;231
3206;78.6600;232
3423;78.3375;233
4319;78.1685;234
16183;78.0175;235
2158;77.5195;236
7526;77.4365;237
16315;77.3830;238
14420;77.0025;239
1272;76.9710;240
16875;76.9070;241
12129;76.5965;242
10721;76.2605;243
9568;76.1035;244
2933;75.5100;245
17298;75.0180;246
7190;75.0160;247
5248;74.9675;248
4430;74.8875;249
18257;74.8695;250
9424;73.9555;251
4347;73.9270;252
18252;73.9050;253
4707;73.3390;254
13412;73.2650;255
1397;73.0825;256
7563;72.9660;257
7596;72.9065;258
3549;71.9810;259
7617;71.6965;260
13411;71.5640;261
3003;71.3550;262
5454;70.9445;263
16898;70.9160;264
6129;70.8260;265
8945;70.6500;266
16317;70.2330;267
2846;70.1575;268
5859;70.0950;269
17082;68.4955;270
7729;68.3635;271
6714;68.2370;272
2644;68.0835;273
2921;67.9950;274
8593;67.8020;275
10105;67.6770;276
8195;67.5625;277
8283;67.2145;278
13364;67.1750;279
17299;67.0500;280
18378;67.0500;280
10209;66.8980;282
1345;66.7055;283
3454;65.9230;284
1840;65.7830;285
1381;65.7520;286
13491;65.7000;287
4852;65.6625;288
2804;65.6280;289
5069;65.5900;290
9418;65.2810;291
2809;65.1135;292
1705;65.0610;293
1291;64.6970;294
3542;64.1800;295
12127;64.1775;296
7940;64.1630;297
1483;64.0930;298
7271;64.0885;299
16259;63.6685;300
4109;63.5375;301
1152;63.4575;302
6904;63.4480;303
1288;63.2295;304
12362;63.1900;305
5023;63.0190;306
2703;62.9290;307
5830;62.7590;308
5378;62.2840;309
2489;62.2035;310
5505;62.2000;311
5876;62.1750;312
7246;62.1600;313
4547;61.8680;314
1831;61.8265;315
7044;61.7775;316
4360;61.4150;317
2642;61.3295;318
6758;61.2400;319
14286;61.2185;320
7215;61.2000;321
7475;61.1980;322
6873;60.8705;323
2671;60.4890;324
4682;60.3940;325
5739;60.3055;326
1643;60.2495;327
15023;60.2165;328
5606;59.8190;329
4802;59.8105;330
4474;59.6015;331
14250;59.4540;332
16829;59.1725;333
12575;59.1660;334
11834;59.1335;335
1171;59.0140;336
6225;58.8325;337
6112;58.6680;338
15757;58.6450;339
7033;58.3280;340
18032;58.2935;341
2807;58.2735;342
17384;58.2475;343
7794;58.2205;344
7710;57.6965;345
7370;57.4155;346
4043;57.1275;347
6165;57.1205;348
8182;57.0345;349
4509;56.9245;350
1770;56.9145;351
6800;56.8750;352
3523;56.7295;353
7815;56.5240;354
