MSC Cezar;Ranking R17 File;OFB;#28
31;"Edycja 29.";"Wrzesieñ 2024";2024-09-30;6000
---
r1_pid;r1_score;r1_loc
9785;70.2215;313
13003;69.9460;314
7271;69.3955;315
5548;68.8215;316
16645;68.3860;317
9228;67.9355;318
2468;67.8565;319
11471;67.6240;320
9736;67.5905;321
5464;67.5430;322
5081;67.4915;323
4547;67.3440;324
6801;67.1950;325
4063;67.1530;326
2809;67.1270;327
18256;66.4870;328
16184;66.4040;329
12783;65.9540;330
3787;65.9265;331
10209;65.8745;332
6335;65.3920;333
16699;65.1360;334
7818;64.9080;335
8119;64.8540;336
1882;64.4780;337
2683;64.2930;338
4751;63.9510;339
5210;63.9215;340
6648;63.9190;341
1705;63.8115;342
1483;63.4135;343
10472;63.3475;344
10479;63.3185;345
6382;63.0885;346
1286;63.0560;347
4365;62.6500;348
3763;62.6495;349
8182;62.3650;350
4413;62.2325;351
15621;62.2155;352
4719;62.1070;353
6994;62.0925;354
6659;62.0310;355
7794;61.7490;356
7777;61.4845;357
5675;61.4490;358
3497;61.4395;359
1668;61.2735;360
4402;61.2625;361
4949;61.1510;362
10898;60.7520;363
10721;60.7365;364
9245;60.6935;365
2533;60.4300;366
3184;60.3900;367
8341;60.1605;368
6080;60.0560;369
5378;60.0415;370
15120;60.0110;371
17766;59.9425;372
3006;59.7395;373
4015;59.6935;374
10056;59.6365;375
10794;59.4940;376
4157;59.2300;377
5017;59.0570;378
20240;58.9280;379
13411;58.7480;380
20033;58.5485;381
6556;58.3350;382
6338;58.1555;383
1288;58.1240;384
3820;58.0355;385
12139;58.0280;386
3844;57.9500;387
4399;57.6735;388
14250;57.3620;389
4696;57.2845;390
21314;57.1885;391
5830;57.1715;392
16183;57.0495;393
16456;57.0300;394
10793;56.8730;395
20261;56.8100;396
6356;56.6690;397
12439;56.6010;398
2757;56.5290;399
8855;56.4760;400
3096;56.3820;401
2807;55.9805;402
7061;55.8915;403
8243;55.8455;404
3401;55.7080;405
9037;55.6985;406
3020;55.5765;407
2157;55.3140;408
8911;55.2870;409
21315;55.2175;410
6334;55.2100;411
3512;55.2070;412
5696;55.1190;413
4531;55.1105;414
6963;55.1080;415
2642;55.0550;416
2891;54.8985;417
1291;54.8765;418
5371;54.8755;419
7782;54.8430;420
11834;54.7640;421
2199;54.5620;422
2382;54.5360;423
1311;54.4730;424
22882;54.4125;425
4509;54.3240;426
9549;54.2300;427
7114;54.1630;428
5523;54.1510;429
10385;54.1490;430
4788;54.0680;431
4682;54.0325;432
1502;53.9930;433
7544;53.8595;434
5656;53.7850;435
5405;53.4555;436
7722;53.4410;437
2507;53.1460;438
6598;53.0785;439
10012;52.9990;440
18066;52.9625;441
7370;52.8855;442
14882;52.8630;443
11198;52.8470;444
15153;52.8305;445
2000;52.8180;446
5049;52.7340;447
3933;52.7330;448
6830;52.7265;449
6085;52.6955;450
12374;52.6685;451
4427;52.5380;452
3785;52.5135;453
6121;52.5100;454
2185;52.5045;455
2990;52.4800;456
1826;52.4460;457
5505;52.3605;458
5069;52.3595;459
5654;52.2305;460
9491;52.1850;461
4360;52.1605;462
15352;52.1025;463
4329;52.0930;464
4261;52.0705;465
5797;51.9425;466
6165;51.9130;467
7052;51.8840;468
5893;51.8785;469
8370;51.6595;470
4463;51.6295;471
6812;51.6265;472
1438;51.3450;473
6705;51.2190;474
4581;51.2165;475
6090;51.1420;476
7572;51.0430;477
8344;51.0190;478
5079;51.0025;479
7928;50.9820;480
17046;50.8190;481
12229;50.7960;482
8593;50.7355;483
13074;50.7080;484
6800;50.5715;485
6813;50.4185;486
2723;50.3645;487
6041;50.2730;488
7939;50.2510;489
4474;50.2015;490
7090;50.1385;491
6101;50.0590;492
3714;50.0225;493
1840;49.9865;494
16065;49.9720;495
5544;49.8585;496
17675;49.7690;497
4829;49.7450;498
17155;49.7295;499
5070;49.6745;500
17493;49.6625;501
1297;49.6575;502
2219;49.6535;503
2131;49.5985;504
12629;49.5675;505
5403;49.5105;506
6822;49.4350;507
5508;49.3915;508
17008;49.3875;509
8859;49.2030;510
6522;49.0780;511
2888;48.9510;512
8929;48.8830;513
3434;48.8490;514
1881;48.8175;515
6348;48.6965;516
8097;48.6125;517
2158;48.6015;518
1224;48.5575;519
1952;48.5425;520
4345;48.5385;521
7854;48.5305;522
3801;48.1115;523
4519;48.0145;524
1945;48.0090;525
13491;47.9125;526
5264;47.8070;527
11444;47.7800;528
17854;47.7715;529
4124;47.7470;530
19366;47.6955;531
4921;47.5840;532
11356;47.5655;533
10105;47.1435;534
6129;47.1345;535
3925;47.0260;536
6086;47.0235;537
1736;46.9305;538
3029;46.7680;539
17361;46.7010;540
12983;46.5920;541
1433;46.5575;542
1189;46.4855;543
2976;46.4395;544
1831;46.3645;545
3696;46.3330;546
6105;46.2880;547
1408;46.1950;548
8388;46.1540;549
20797;46.0710;550
9355;45.9970;551
11320;45.9350;552
14609;45.8845;553
18221;45.6970;554
3170;45.6840;555
5932;45.6530;556
7811;45.6515;557
1352;45.6230;558
7642;45.5810;559
19899;45.5415;560
10938;45.5100;561
18681;45.4150;562
2846;45.3865;563
14971;45.3775;564
4712;45.3490;565
5996;45.2570;566
17294;45.0960;567
17984;45.0565;568
12018;45.0480;569
1822;45.0455;570
13767;44.8925;571
4593;44.6460;572
4012;44.6175;573
1030;44.5925;574
4043;44.5435;575
10534;44.4385;576
4852;44.3515;577
6144;44.3485;578
2524;44.3390;579
4823;44.3295;580
12923;44.2195;581
5713;44.1720;582
3815;44.1595;583
10548;44.0590;584
4632;43.9860;585
3724;43.8595;586
18625;43.8430;587
2774;43.8235;588
3807;43.6375;589
18642;43.5785;590
4435;43.5340;591
5142;43.4215;592
3881;43.4160;593
16069;43.0740;594
3750;43.0315;595
17494;43.0210;596
6634;42.9975;597
11813;42.9190;598
16130;42.9035;599
7044;42.8990;600
7312;42.7680;601
11595;42.7350;602
11358;42.4630;603
4109;42.4045;604
5950;42.2570;605
3821;42.1145;606
11800;41.9240;607
17299;41.8210;608
13570;41.7325;609
16903;41.7125;610
1486;41.7120;611
1718;41.6860;612
6765;41.6685;613
5357;41.5990;614
6128;41.4270;615
16717;41.4105;616
4097;41.4095;617
18032;41.4000;618
1727;41.3805;619
20655;41.3750;620
22232;41.3615;621
3841;41.2785;622
7054;41.2195;623
1299;41.2140;624
2958;41.1170;625
15023;41.0785;626
1090;40.7780;627
3430;40.7485;628
4848;40.7280;629
1711;40.7155;630
4061;40.6610;631
3464;40.5410;632
7984;40.5040;633
16586;40.4780;634
12846;40.4235;635
10045;40.4105;636
5216;40.3005;637
17254;40.1805;638
6877;40.1195;639
2057;40.0800;640
6079;39.9600;641
5386;39.9350;642
5045;39.9070;643
21057;39.6600;644
12777;39.5545;645
3867;39.5430;646
3549;39.5290;647
5431;39.5185;648
14252;39.4275;649
10770;39.3860;650
8271;39.3795;651
2037;39.3645;652
12145;39.2500;653
1283;39.1710;654
16068;39.1200;655
14688;39.1185;656
5156;39.0000;657
16178;38.9800;658
4143;38.7845;659
7687;38.7755;660
1785;38.7260;661
7473;38.5750;662
12272;38.5570;663
1901;38.5475;664
1683;38.5175;665
8450;38.4960;666
18319;38.1930;667
8970;38.1830;668
1892;38.1565;669
1772;38.1430;670
3636;38.0795;671
17724;38.0730;672
12779;38.0225;673
5329;38.0145;674
4797;37.9690;675
5118;37.9045;676
14157;37.8785;677
18222;37.8275;678
6818;37.8045;679
2660;37.7030;680
17544;37.6865;681
18785;37.6855;682
2998;37.6310;683
14965;37.5695;684
15916;37.4720;685
11401;37.3670;686
13028;37.3075;687
1097;37.2710;688
1147;37.1010;689
2036;37.0540;690
7239;37.0125;691
5517;36.9080;692
12129;36.9015;693
5510;36.9005;694
17983;36.8335;695
15757;36.7255;696
4618;36.6485;697
12634;36.6385;698
20706;36.5560;699
2580;36.5395;700
15715;36.5205;701
1152;36.4805;702
6817;36.4590;703
19705;36.3865;704
1713;36.3560;705
1072;36.3355;706
5134;36.2565;707
3618;36.2420;708
9562;36.2320;709
14626;36.1820;710
3063;36.1810;711
5123;36.1195;712
13463;36.0670;713
3562;36.0190;714
1641;35.9535;715
20260;35.9225;716
1770;35.8650;717
2907;35.8605;718
4207;35.8420;719
9020;35.8110;720
12691;35.7840;721
2794;35.7325;722
2933;35.7060;723
10023;35.6325;724
1239;35.6075;725
11355;35.6045;726
18011;35.5770;727
20787;35.5520;728
5192;35.3510;729
6488;35.3155;730
4404;35.2970;731
14276;35.2800;732
3185;35.2625;733
5957;35.2210;734
2663;35.2175;735
2223;35.1850;736
18417;35.1735;737
15508;35.1695;738
13904;35.1155;739
14960;35.0900;740
9464;35.0230;741
18859;34.9360;742
9253;34.9005;743
4808;34.8915;744
4095;34.8780;745
9555;34.7935;746
18165;34.7760;747
18409;34.7320;748
18501;34.7205;749
6733;34.6310;750
4660;34.5605;751
1912;34.5260;752
6539;34.5230;753
10022;34.4885;754
1597;34.4860;755
9006;34.4785;756
7815;34.4265;757
21578;34.4095;758
3104;34.3855;759
5108;34.3730;760
6355;34.3140;761
2672;34.2540;762
8043;34.2100;763
7901;34.2080;764
8951;34.1960;765
13622;34.1400;766
12093;34.0935;767
12854;34.0265;768
4066;33.9970;769
5730;33.9885;770
2350;33.9410;771
18778;33.9255;772
8854;33.9030;773
4494;33.8790;774
8165;33.8595;775
5988;33.7665;776
18557;33.7635;777
7209;33.6705;778
1250;33.5760;779
3005;33.4860;780
1599;33.4755;781
3351;33.4695;782
1916;33.4305;783
2426;33.4305;783
2443;33.3655;785
7926;33.2735;786
17301;33.2575;787
18260;33.1585;788
14973;33.1045;789
9039;33.0900;790
6707;33.0335;791
5242;32.9135;792
16729;32.8695;793
9594;32.8400;794
6014;32.7285;795
7053;32.6500;796
5649;32.6035;797
7152;32.5830;798
9542;32.5135;799
6915;32.5085;800
14481;32.5060;801
17411;32.4970;802
4798;32.4935;803
9201;32.4315;804
4968;32.4225;805
3422;32.3920;806
8052;32.3365;807
