MSC Cezar;Ranking R17 File;OFB;#28
23;"Edycja 21.";"Wrzesieñ 2022";2022-09-30;6000
---
r1_pid;r1_score;r1_loc
12197;1044.2325;1
8513;891.5600;2
6658;752.3635;3
4662;703.5420;4
5176;602.4995;5
1661;579.7585;6
7291;536.3295;7
1318;522.0080;8
5341;515.0610;9
11550;505.8185;10
6815;498.6090;11
6706;495.2180;12
8158;478.1640;13
8979;477.0395;14
6341;474.4060;15
4740;456.5450;16
12154;441.8350;17
9138;436.8820;18
11319;417.4970;19
6909;416.4000;20
14728;416.3710;21
2806;416.0040;22
6973;402.2230;23
4111;379.8415;24
4762;378.1465;25
6540;372.8235;26
14783;370.7680;27
12450;369.0980;28
4250;357.3400;29
8203;343.1245;30
6887;332.0755;31
5611;330.3390;32
6336;330.0065;33
13438;326.2795;34
4108;325.3350;35
5056;323.9620;36
1539;321.5870;37
10085;305.7480;38
7242;305.0280;39
4842;303.3545;40
15595;303.1545;41
14782;298.4700;42
7849;296.2830;43
4451;291.9920;44
9357;288.4450;45
1223;286.9435;46
12320;284.8975;47
9146;277.8295;48
6554;277.1515;49
1865;273.4055;50
9755;273.2885;51
1115;263.4420;52
4163;262.6530;53
2121;258.5775;54
10370;254.7305;55
7809;252.9440;56
8294;252.9055;57
7869;252.8505;58
4198;249.8685;59
5363;247.8375;60
7431;245.1615;61
5423;244.3010;62
2934;239.5400;63
1726;236.1215;64
2966;234.3075;65
13709;228.4260;66
14619;226.9610;67
6620;223.9655;68
6795;222.7970;69
6621;221.2820;70
6551;217.7625;71
4922;216.0600;72
4535;208.9820;73
14885;205.7775;74
8549;204.6505;75
5856;203.8600;76
10450;201.7375;77
1347;200.9695;78
4699;197.5385;79
17167;196.1105;80
5574;187.8855;81
9550;187.6320;82
5670;186.9115;83
2904;185.5635;84
4665;185.5060;85
4405;182.3710;86
10095;179.8555;87
9643;179.0845;88
2827;177.4355;89
15511;176.9025;90
10533;175.6275;91
8312;173.5835;92
3960;171.4435;93
12999;171.2970;94
5310;171.2405;95
4735;169.8950;96
4022;169.6000;97
1138;168.4475;98
4212;163.5645;99
7544;163.0865;100
7725;161.1930;101
12474;160.8035;102
8769;159.5750;103
11296;157.0715;104
1345;156.9545;105
5374;156.7880;106
18890;154.0870;107
1749;154.0250;108
5111;153.6020;109
4242;153.2920;110
15477;152.9600;111
11903;152.6980;112
4602;151.2115;113
17161;150.4095;114
5282;149.3750;115
8485;148.9185;116
19120;147.8595;117
4588;147.6880;118
21517;147.0200;119
3644;145.0725;120
12899;144.0560;121
17721;142.9145;122
1220;138.5745;123
11600;138.3220;124
5520;137.1360;125
5859;135.5795;126
12123;132.0705;127
16645;131.9520;128
18760;131.3865;129
8950;130.0600;130
13412;130.0085;131
5464;129.2700;132
3939;129.2285;133
3345;128.7765;134
4707;127.9170;135
7190;127.6395;136
1617;126.6055;137
2013;126.5945;138
1206;126.3180;139
7603;126.1845;140
6382;125.2645;141
4887;125.1430;142
2698;124.9560;143
7341;122.1875;144
5084;122.1315;145
5352;121.6510;146
3496;121.4325;147
16898;121.3150;148
3978;120.5070;149
8283;120.4465;150
1739;120.3425;151
5400;119.5275;152
15519;119.0500;153
7811;118.4420;154
5691;118.2715;155
7722;117.7285;156
2676;117.6495;157
7827;117.2290;158
2673;116.0675;159
3844;115.1560;160
3293;114.6290;161
4985;114.6185;162
1054;114.1165;163
17298;114.0065;164
5353;113.9655;165
12127;113.7210;166
18252;113.6625;167
15621;113.5620;168
6963;113.0655;169
8195;112.9670;170
5314;112.3575;171
2727;112.3295;172
8978;111.7435;173
4431;111.6795;174
8308;111.0070;175
11809;110.9990;176
4303;110.7485;177
2644;110.1090;178
1643;108.9620;179
6131;108.8615;180
3206;108.3175;181
6845;108.2355;182
14286;108.0215;183
4563;107.8830;184
5718;107.7225;185
3546;107.4865;186
5059;107.4360;187
14234;106.9945;188
16875;105.5145;189
5989;105.3180;190
3184;104.9135;191
2666;104.6480;192
15120;104.4245;193
2519;102.2125;194
16859;101.6335;195
1128;101.3655;196
5568;101.2560;197
9549;100.9305;198
2894;99.7180;199
4353;99.3950;200
2501;99.3230;201
5708;97.8410;202
2809;97.7060;203
2515;96.4510;204
18128;94.9785;205
2460;94.9640;206
2642;94.6540;207
7818;94.1810;208
7940;93.2980;209
6648;93.0950;210
10209;92.4955;211
18256;92.2505;212
3920;92.1425;213
5534;91.6545;214
14250;91.5495;215
3423;91.2865;216
5023;91.2850;217
4531;91.2035;218
4906;91.0585;219
1272;90.2635;220
5624;90.0975;221
14420;89.8050;222
5523;89.5060;223
10570;89.0835;224
1397;88.8240;225
1781;88.6540;226
9568;88.3415;227
2114;88.2220;228
1208;87.8575;229
4110;87.7400;230
3096;87.0970;231
3497;87.0155;232
4347;86.6700;233
19121;85.8385;234
4319;85.5560;235
3549;85.1605;236
3434;85.1420;237
21439;84.6400;238
21440;84.6400;238
2703;83.9630;240
16184;83.7910;241
4751;83.6085;242
2495;83.5535;243
8117;83.1460;244
5446;83.0920;245
5822;82.8480;246
12575;81.5645;247
6923;81.4965;248
7563;81.4590;249
5386;81.1405;250
17082;81.0065;251
3003;80.8130;252
6716;80.6530;253
10721;80.4510;254
18257;79.9220;255
5454;79.4185;256
13411;79.1145;257
5732;78.5545;258
1381;78.1930;259
2489;78.0540;260
11471;78.0060;261
7710;77.6370;262
7729;77.5585;263
16259;77.2190;264
11769;77.0450;265
6542;77.0060;266
3633;76.7620;267
3542;76.7575;268
6543;76.2690;269
17030;75.9330;270
2831;75.4970;271
1291;75.3865;272
7114;75.0000;273
1705;74.7950;274
6112;74.4505;275
7617;74.0925;276
6116;74.0235;277
18378;74.0000;278
13364;73.9955;279
8593;73.7215;280
6801;73.6440;281
16317;73.6020;282
2846;73.5625;283
1483;72.8625;284
16829;72.6020;285
12129;72.3515;286
10403;72.2690;287
8182;72.1215;288
7221;71.8285;289
7815;71.6025;290
9822;71.3100;291
3529;71.1845;292
7271;70.6985;293
17299;70.6200;294
6598;70.3775;295
7044;70.0690;296
10472;70.0020;297
6137;69.6655;298
7099;69.3810;299
6129;69.3595;300
15414;69.3300;301
2157;69.0875;302
5876;68.5735;303
1433;68.5390;304
2116;68.3845;305
1152;68.2070;306
7906;68.0395;307
16183;67.2925;308
7000;67.0960;309
8434;66.9965;310
9418;66.8170;311
4067;66.5660;312
8297;66.1490;313
5069;66.1025;314
11834;65.9145;315
4682;65.7245;316
3064;65.3550;317
5880;65.3415;318
5483;65.1890;319
6802;65.1405;320
7033;64.6960;321
2683;64.5890;322
17495;64.5765;323
2158;64.4990;324
7246;64.2940;325
12272;64.2320;326
7854;63.8340;327
7215;63.5365;328
6225;63.4505;329
2468;63.1270;330
1502;61.8725;331
4043;61.6965;332
8930;61.6740;333
6765;61.5245;334
4015;61.4580;335
4077;61.3400;336
4949;61.1525;337
17935;60.8875;338
2921;60.7740;339
12846;60.7505;340
16140;60.4635;341
6580;60.3810;342
7902;60.3520;343
1171;59.8580;344
7777;59.8375;345
3807;59.7495;346
6128;59.6835;347
6830;59.4825;348
1224;59.4570;349
6705;59.3380;350
11928;59.0405;351
7346;59.0120;352
4547;58.9550;353
9736;58.8985;354
9228;58.7685;355
3454;58.5810;356
6812;58.4965;357
5213;58.2855;358
7054;58.1925;359
1288;58.1250;360
3696;57.8905;361
13174;57.8090;362
3464;57.7795;363
7796;57.6855;364
2671;57.6395;365
2507;57.4450;366
6800;57.3490;367
17766;56.5590;368
3020;56.4060;369
12108;56.2195;370
16585;56.1735;371
6904;56.0535;372
7794;55.9695;373
6165;55.9410;374
7939;55.6220;375
8119;55.5750;376
4360;55.3690;377
10534;55.2915;378
3401;54.8195;379
7984;54.6020;380
4852;54.5750;381
17494;54.4465;382
21314;54.1140;383
5701;54.0940;384
2891;54.0640;385
2524;53.9425;386
2533;53.9300;387
2807;53.8690;388
5730;53.8370;389
4474;53.7060;390
4109;53.5950;391
5678;53.4720;392
4696;53.2840;393
6994;53.2270;394
9763;53.1415;395
12018;53.1115;396
5264;52.8645;397
3063;52.8215;398
6522;52.7905;399
2497;52.6720;400
5830;52.6305;401
7542;52.6055;402
11800;52.4150;403
5696;52.3910;404
10548;52.2115;405
9491;52.0335;406
15916;51.9150;407
4399;51.8175;408
20169;51.7095;409
1831;51.7075;410
4430;51.6745;411
6346;51.6485;412
6080;51.5510;413
5403;51.5100;414
3841;51.2385;415
8929;51.1560;416
2888;51.1345;417
7061;50.9885;418
2757;50.9755;419
6147;50.9555;420
2324;50.8545;421
3455;50.8130;422
5378;50.7800;423
5505;50.7645;424
5615;50.7455;425
14965;50.7370;426
16699;50.5245;427
13993;50.4935;428
12006;50.1200;429
2990;49.9955;430
10105;49.9940;431
1945;49.9620;432
17361;49.8730;433
4509;49.6280;434
5081;49.5825;435
5548;49.5760;436
2933;49.4800;437
9594;49.4260;438
1882;49.3665;439
11899;49.2715;440
4463;49.1785;441
2174;49.1615;442
7370;49.0400;443
4593;48.9040;444
8911;48.7350;445
4157;48.5395;446
18284;48.5135;447
21315;48.4240;448
15757;48.3515;449
2976;48.3195;450
3820;48.2975;451
5606;48.2885;452
1286;48.2245;453
10479;48.2095;454
5210;48.1020;455
13003;47.9990;456
3029;47.9595;457
1352;47.9135;458
8341;47.8985;459
10793;47.8255;460
1840;47.5980;461
6507;47.5735;462
1297;47.1535;463
1713;47.0825;464
17046;46.9785;465
10938;46.9405;466
7782;46.9255;467
6175;46.9005;468
7596;46.8810;469
3775;46.8145;470
6915;46.7650;471
1486;46.7450;472
6086;46.6530;473
13060;46.6270;474
7642;46.4530;475
1299;46.3325;476
8859;45.9445;477
9355;45.7985;478
6338;45.7550;479
1239;45.6835;480
9245;45.6315;481
1770;45.4280;482
5142;45.3425;483
5070;45.3330;484
9562;45.3220;485
9424;45.3030;486
6818;45.2615;487
4632;45.2345;488
12253;45.1045;489
3104;45.0440;490
5656;45.0060;491
1189;44.9995;492
11198;44.6870;493
1032;44.5520;494
16586;44.5155;495
7405;44.2940;496
1311;44.0745;497
5797;44.0740;498
3881;43.9470;499
2382;43.8650;500
10898;43.8450;501
5371;43.7550;502
16456;43.6725;503
11789;43.6255;504
15032;43.5740;505
15153;43.4080;506
4712;43.3505;507
12362;43.3310;508
9303;43.3080;509
3925;43.0320;510
6714;43.0030;511
3933;42.9530;512
4829;42.9315;513
12139;42.8905;514
3714;42.8670;515
5405;42.8565;516
6335;42.7905;517
8855;42.7835;518
3909;42.7800;519
4063;42.7050;520
6121;42.6580;521
4435;42.4910;522
14609;42.4690;523
10045;42.3905;524
5654;42.3705;525
3763;42.3095;526
12783;42.2655;527
17134;42.1860;528
14882;42.1555;529
2223;42.1450;530
8450;42.1445;531
17675;42.1275;532
6090;42.0715;533
3992;42.0510;534
5156;41.9410;535
15023;41.9220;536
6877;41.8950;537
1590;41.7550;538
2496;41.5975;539
17854;41.4465;540
3422;41.2960;541
2672;41.2705;542
9387;41.2645;543
8854;41.2240;544
5118;41.1400;545
12374;41.0220;546
1807;40.9560;547
7052;40.6935;548
7475;40.6700;549
6672;40.5750;550
4413;40.5615;551
4365;40.5465;552
10561;40.4720;553
4191;40.4650;554
2723;40.4255;555
5918;40.4180;556
4427;40.3575;557
7090;40.3135;558
5079;40.2970;559
3821;40.2525;560
4802;40.2140;561
2804;40.2040;562
11813;40.1785;563
8271;40.1530;564
16130;39.9040;565
2350;39.8040;566
6079;39.6925;567
1826;39.6390;568
18197;39.6330;569
4412;39.3740;570
3724;39.3685;571
3787;39.3375;572
6348;39.2105;573
1881;39.2055;574
5950;39.1990;575
2580;39.1800;576
2131;39.1070;577
12983;38.9880;578
2395;38.9860;579
7473;38.9700;580
9785;38.9585;581
18645;38.9255;582
4798;38.9155;583
1727;38.9120;584
6414;38.8510;585
16177;38.8235;586
5544;38.7985;587
7025;38.7755;588
6355;38.7700;589
12439;38.7150;590
4345;38.5700;591
18032;38.5465;592
12145;38.4180;593
5049;38.3305;594
4197;38.2410;595
6370;38.1545;596
10117;38.1400;597
4187;38.1095;598
1427;37.9985;599
15976;37.9850;600
3750;37.9650;601
1250;37.9390;602
16926;37.7660;603
5115;37.7555;604
2820;37.5915;605
4097;37.5765;606
5134;37.5120;607
4797;37.4960;608
3337;37.4720;609
12854;37.4535;610
19830;37.3020;611
17008;37.2485;612
13767;37.2375;613
7691;37.1955;614
4618;37.1810;615
4404;37.1510;616
1408;37.0870;617
1736;37.0660;618
3562;37.0505;619
8899;37.0460;620
4161;37.0265;621
1577;36.9455;622
3971;36.9165;623
7891;36.8550;624
5202;36.7010;625
7779;36.6420;626
6512;36.5460;627
3822;36.5015;628
6758;36.4615;629
17301;36.3705;630
5675;36.3645;631
1030;36.2990;632
16208;36.2920;633
12229;36.2850;634
6556;36.2200;635
3815;36.2080;636
17155;36.1200;637
1772;35.9865;638
2036;35.9180;639
15352;35.8850;640
18785;35.8570;641
7572;35.7855;642
2663;35.5340;643
3170;35.5330;644
3430;35.5300;645
1597;35.4140;646
13463;35.2970;647
8288;35.2725;648
3232;35.2180;649
8052;35.1450;650
4820;35.0985;651
16315;34.9970;652
1599;34.9755;653
5739;34.8905;654
2087;34.8855;655
11444;34.8660;656
10794;34.8520;657
4061;34.8285;658
5192;34.7815;659
17384;34.7610;660
4660;34.6615;661
3785;34.6490;662
3300;34.6460;663
4396;34.6455;664
6921;34.6450;665
6822;34.6445;666
3185;34.6020;667
4160;34.5440;668
16187;34.4960;669
5932;34.4845;670
11428;34.4730;671
5893;34.4370;672
14157;34.3940;673
2143;34.3530;674
3231;34.2735;675
6356;34.2675;676
20680;34.2095;677
12634;34.1715;678
6629;34.0655;679
1613;34.0630;680
9020;34.0425;681
3616;33.9695;682
8388;33.8685;683
1283;33.7980;684
5242;33.6815;685
4124;33.6505;686
5508;33.5030;687
5713;33.4980;688
5038;33.4760;689
11595;33.4130;690
7871;33.3805;691
1679;33.3725;692
8370;33.3695;693
19705;33.3660;694
7093;33.3455;695
5431;33.2805;696
3512;33.2760;697
5221;33.2560;698
7053;33.1285;699
9797;33.1060;700
12927;33.0820;701
14175;33.0070;702
5672;32.9860;703
3618;32.9410;704
6488;32.9240;705
6041;32.9210;706
1508;32.8145;707
4731;32.6380;708
8057;32.6310;709
3636;32.4845;710
17294;32.4520;711
6539;32.4470;712
9607;32.4380;713
4494;32.3865;714
13899;32.3365;715
13074;32.2680;716
17539;32.2280;717
1587;32.2170;718
4261;32.1520;719
4095;32.1515;720
6526;32.1150;721
6703;32.0705;722
3532;31.9660;723
10023;31.8715;724
6101;31.8690;725
10809;31.8535;726
2774;31.8420;727
11423;31.8090;728
4793;31.7775;729
5900;31.7385;730
4103;31.7240;731
15715;31.7105;732
11092;31.6940;733
14845;31.6335;734
2954;31.5960;735
1901;31.5100;736
15802;31.5000;737
18066;31.4935;738
9167;31.4750;739
2037;31.4150;740
2977;31.3975;741
1668;31.3820;742
7928;31.3685;743
3389;31.3510;744
10012;31.3500;745
1912;31.2325;746
17545;31.2230;747
1683;31.1570;748
4808;31.1380;749
14835;31.1240;750
5510;31.1145;751
9192;31.0975;752
10563;31.0330;753
18221;30.9020;754
20076;30.7985;755
1892;30.7920;756
2462;30.7915;757
10056;30.7265;758
14789;30.7125;759
6634;30.7110;760
1731;30.3705;761
16380;30.3380;762
8986;30.3140;763
6733;30.2920;764
17724;30.2685;765
15259;30.2660;766
3554;30.2595;767
5996;30.0440;768
10237;29.9690;769
18681;29.9170;770
13028;29.9145;771
3068;29.8635;772
1730;29.7700;773
8344;29.7460;774
4788;29.7365;775
6513;29.6395;776
1677;29.6220;777
15217;29.6220;777
2784;29.6205;779
3621;29.5845;780
