MSC Cezar;Ranking R17 File;OFB;#28
22;"Edycja 20.";"Czerwiec 2022";2022-06-30;6000
---
r1_pid;r1_score;r1_loc
12197;986.5965;1
8513;852.9380;2
6658;787.0415;3
4662;750.8315;4
5176;572.5655;5
1661;551.4925;6
5341;524.3495;7
6815;497.6895;8
11550;486.8060;9
1318;480.5725;10
8979;473.2035;11
6341;472.5360;12
6706;464.1760;13
4740;457.7395;14
11319;440.8725;15
8158;432.6870;16
2806;420.7690;17
12154;412.2485;18
9138;410.4220;19
14728;410.0205;20
6540;407.4085;21
6909;407.0055;22
7291;397.0435;23
6973;393.5005;24
4111;378.1450;25
4762;373.6420;26
4250;370.1565;27
12450;357.3590;28
13438;334.7830;29
4108;330.9160;30
8203;326.1100;31
5611;321.3175;32
9146;313.7960;33
4842;313.6240;34
4451;309.0435;35
14783;308.9020;36
15595;305.0970;37
5056;301.5825;38
9357;297.9385;39
1539;291.5875;40
6887;290.5510;41
1223;288.2845;42
12320;287.7110;43
1865;282.2895;44
7849;282.2745;45
7242;276.2955;46
10085;274.0250;47
9755;273.6485;48
4163;266.0685;49
6554;264.7535;50
7869;261.3515;51
1115;260.2225;52
7809;259.5485;53
10370;258.4275;54
5363;256.8445;55
2121;255.0610;56
14619;248.4135;57
7431;247.6890;58
4198;243.7890;59
5423;241.7440;60
2934;240.1565;61
8294;240.0490;62
14782;239.6385;63
1726;233.8815;64
13709;232.7795;65
2966;230.5750;66
6795;223.3720;67
1347;222.9840;68
4535;218.4060;69
6620;217.6845;70
6551;216.1490;71
6621;213.7925;72
17167;206.3340;73
4922;205.7815;74
5856;202.6975;75
10450;200.4430;76
9550;198.8565;77
5670;195.4435;78
5574;189.2855;79
14885;187.9125;80
8549;187.3930;81
4699;186.0365;82
4405;184.7255;83
15511;184.0875;84
2904;183.1895;85
2827;180.7915;86
4665;177.5525;87
5111;175.7645;88
7725;175.6600;89
6336;175.3985;90
9643;175.3940;91
5310;174.3235;92
7544;173.3900;93
19120;172.4960;94
10095;171.4260;95
4022;171.0300;96
12999;170.5675;97
3960;167.0900;98
10533;166.2020;99
5374;165.7625;100
4735;164.9860;101
4212;164.8255;102
18890;161.7525;103
11903;160.5985;104
15477;159.3555;105
17161;156.4755;106
8769;152.5860;107
12899;152.5465;108
11600;150.1245;109
8312;149.6790;110
11296;147.4165;111
1138;147.3240;112
17721;147.2075;113
3844;146.0000;114
3644;144.6770;115
5520;142.9395;116
4588;141.6270;117
12123;139.9070;118
5282;139.7160;119
5464;138.7290;120
4602;138.6100;121
1749;138.3365;122
8485;136.6780;123
4242;136.4790;124
3345;135.5980;125
8950;135.0640;126
1220;135.0090;127
1054;134.3030;128
1617;134.1410;129
3939;133.8860;130
1345;133.4160;131
16645;132.6670;132
4887;132.4410;133
12474;132.2905;134
5084;131.7295;135
7341;130.8400;136
4707;130.1215;137
7603;129.3075;138
15519;127.8325;139
2013;126.8205;140
5691;126.8160;141
6963;126.3765;142
6382;125.4650;143
7811;125.3695;144
2673;124.8590;145
5314;124.7900;146
7722;124.7625;147
3496;124.6050;148
1739;123.7125;149
3978;122.8255;150
8308;122.4485;151
2676;121.5800;152
7190;121.2815;153
2698;120.5435;154
14234;119.9240;155
5400;119.2835;156
5352;119.2315;157
8283;119.0625;158
5718;118.8095;159
5859;117.8665;160
3293;116.6060;161
17298;115.3340;162
13412;115.2715;163
18252;114.7105;164
2727;113.3390;165
6131;112.4285;166
7827;111.5660;167
3206;111.3910;168
4985;111.2280;169
2666;111.1785;170
6845;110.9205;171
12127;110.8615;172
18760;110.8415;173
15120;110.7890;174
16898;110.2650;175
4303;109.0920;176
4431;108.9415;177
16875;108.7540;178
4563;108.5275;179
5989;108.1680;180
8978;108.0735;181
3546;107.9225;182
2519;107.7270;183
5353;107.5545;184
9549;107.4600;185
5059;106.8295;186
3184;106.2755;187
11809;105.6285;188
1206;105.2465;189
21517;105.0000;190
5568;104.6230;191
8195;103.9900;192
2894;102.3840;193
2644;102.3525;194
7818;102.1880;195
1128;100.9515;196
1272;100.2355;197
5708;99.4550;198
2809;99.4050;199
18128;99.1385;200
3423;99.1095;201
18256;98.8905;202
14286;98.8450;203
2515;98.8145;204
15621;98.2675;205
2460;97.1215;206
5534;96.9280;207
14250;96.8280;208
4531;96.8245;209
2642;96.4505;210
9568;95.4270;211
4353;95.0580;212
5624;94.9280;213
19121;94.8740;214
2501;94.7490;215
16859;94.2520;216
10209;94.1240;217
10570;93.0530;218
3920;92.7615;219
5523;92.7535;220
1781;92.6670;221
7940;92.1975;222
6648;92.1880;223
4906;91.4295;224
2495;89.0980;225
16184;89.0570;226
3497;88.5395;227
3096;88.3845;228
1397;87.8800;229
3003;87.6785;230
3549;87.5905;231
1208;87.5395;232
10721;87.5375;233
14420;87.3480;234
3434;87.2330;235
2114;86.6560;236
5822;86.6525;237
17082;86.5485;238
2703;86.5015;239
4347;86.0205;240
5386;85.3480;241
4751;84.3835;242
5446;84.1305;243
4319;83.3065;244
12575;83.3030;245
6923;83.1310;246
1643;82.7650;247
11471;82.7310;248
6542;82.2740;249
6543;82.0670;250
2831;81.3370;251
9822;80.9535;252
1381;80.6485;253
1291;80.6350;254
7563;80.2130;255
18257;79.9220;256
8434;79.8665;257
5454;79.6575;258
3633;79.6205;259
6716;79.6100;260
5023;79.3485;261
13411;78.2215;262
