MSC Cezar;Ranking R17 File;OFB;#28
11;"Edycja 9.";"Grudzieñ 2018";2018-12-31;6000
---
r1_pid;r1_score;r1_loc
12197;924.0265;1
8513;764.7420;2
6658;649.6565;3
4662;634.1035;4
8979;585.1100;5
1318;511.0905;6
1661;485.5055;7
8158;483.3890;8
6973;479.5860;9
11319;472.9850;10
2806;460.0060;11
5341;452.3205;12
6815;448.8380;13
5176;448.2745;14
6706;447.9280;15
4740;436.3175;16
3844;426.1665;17
10085;401.8625;18
4250;399.4760;19
1115;395.5465;20
14728;388.7365;21
4108;371.1425;22
4451;359.8955;23
6341;355.3375;24
8203;355.1385;25
2121;349.7890;26
5611;329.4355;27
5056;324.5160;28
12450;317.8230;29
5363;309.0190;30
7291;307.1835;31
9138;301.8795;32
6909;300.1625;33
1539;283.8825;34
7242;280.3495;35
1347;274.7355;36
5111;274.4655;37
4922;274.2390;38
15595;273.1980;39
6540;268.1670;40
1865;262.3150;41
5374;261.0655;42
4842;257.5090;43
5574;253.2455;44
11550;251.4580;45
7869;243.0505;46
4535;240.6095;47
7431;238.5825;48
6551;234.0290;49
1726;225.3265;50
9146;223.3325;51
6887;222.5215;52
6795;221.4825;53
7811;219.2705;54
6554;218.5950;55
9357;218.1155;56
7849;212.7580;57
12154;211.6695;58
8294;209.3355;59
13438;207.5950;60
4665;205.6975;61
9755;204.4670;62
10095;202.0405;63
1223;201.3585;64
7809;201.3550;65
5856;201.3195;66
10054;200.8470;67
4762;198.4175;68
14619;191.3895;69
5670;186.6390;70
3960;183.9155;71
4163;182.4555;72
10370;181.9145;73
4588;180.6620;74
9550;180.3685;75
2966;179.9045;76
4022;176.1310;77
19120;173.9400;78
9549;173.7870;79
7796;173.3525;80
4699;172.4690;81
2666;171.7070;82
2934;170.5135;83
5718;168.9310;84
17134;168.3265;85
4887;167.9385;86
5423;166.4170;87
8769;165.0985;88
2013;162.2350;89
1138;161.9250;90
2904;159.6650;91
5084;157.5140;92
5624;157.3790;93
14234;156.9070;94
11600;154.4685;95
8312;153.0290;96
7725;152.5775;97
13709;149.3405;98
1054;147.8230;99
6620;145.2275;100
12320;144.6695;101
14885;144.0500;102
2827;143.1780;103
7341;142.3700;104
8549;142.2550;105
6963;142.2320;106
2673;141.5275;107
5520;140.8965;108
5701;140.3540;109
4198;138.1155;110
7827;137.6770;111
12999;136.5560;112
6621;136.2585;113
7544;136.1835;114
8485;135.4525;115
7603;133.7610;116
4111;133.1330;117
5534;132.0445;118
5282;130.4640;119
2501;129.1435;120
4735;127.7285;121
3978;126.9385;122
5310;126.8555;123
1206;126.7100;124
10533;125.7960;125
4531;125.4755;126
12899;124.1475;127
5400;124.1420;128
1749;123.5280;129
