MSC Cezar;Ranking R17 File;OFB;#28
16;"Edycja 14.";"Marzec 2020";2020-03-31;6000
---
r1_pid;r1_score;r1_loc
6658;836.7210;1
12197;836.4640;2
4662;823.1915;3
8513;704.8430;4
5341;502.0365;5
11319;494.6380;6
8979;491.7650;7
5176;472.9580;8
1661;472.9525;9
2806;458.2290;10
6973;453.8225;11
6341;446.4010;12
1318;443.4900;13
6706;441.5245;14
8158;435.6025;15
6540;420.2305;16
7291;418.8605;17
6815;416.2285;18
10085;416.0245;19
4740;391.7335;20
9146;384.7040;21
1115;376.1545;22
9138;368.0220;23
14728;367.1900;24
6909;358.1510;25
4250;352.4540;26
11550;352.3575;27
4108;334.6120;28
12450;322.3460;29
4451;308.7530;30
5363;300.3075;31
5611;299.0740;32
1865;296.1365;33
8203;295.2970;34
9357;287.3795;35
5111;286.6980;36
13438;286.5005;37
15595;283.7600;38
12154;280.4315;39
5056;274.9835;40
2121;266.9230;41
3844;266.0395;42
1347;264.6995;43
4842;256.6365;44
4535;253.7165;45
6551;252.3030;46
4922;250.3150;47
4762;249.4870;48
1539;245.1915;49
14619;239.4635;50
5374;236.3410;51
19120;236.3040;52
7242;234.3385;53
7869;234.0095;54
9755;232.5185;55
7809;229.7005;56
1726;224.9645;57
4111;224.2950;58
7431;220.2165;59
9550;218.4490;60
5574;217.3660;61
1223;216.9495;62
5670;212.7870;63
4163;211.1155;64
7849;208.8155;65
10370;207.7200;66
6795;198.8540;67
5718;197.9755;68
2966;196.7570;69
6887;196.4645;70
2934;195.7970;71
7725;195.2670;72
8294;192.6465;73
6554;189.4480;74
5856;188.7220;75
12320;185.2090;76
7544;184.5690;77
3960;182.0820;78
4665;181.6965;79
5423;181.0730;80
4588;177.0795;81
2904;174.5930;82
4887;173.4695;83
4699;172.1775;84
8769;171.3650;85
11600;167.4455;86
8312;167.3060;87
6620;166.7495;88
9549;166.2470;89
13709;166.1565;90
1138;165.6605;91
12999;165.0215;92
1054;163.7860;93
14885;163.5680;94
6963;163.4405;95
14234;161.6980;96
8549;161.1365;97
17167;161.0860;98
7811;160.4525;99
4198;160.3250;100
